54271.31319444445,-11.053724633015538,0.1
54273.83888888889,-11.134605802712892,0.1
54275.71597222222,-11.068944063068637,0.1
53498.345138888886,-10.956716334429425,0.1
54776.16458333333,-11.030150941199073,0.1
58308.49722222222,-11.611224069551286,0.1
58339.89097222222,-11.746904414150968,0.1
56479.09305555555,-11.13692707984506,0.1
56906.69027777778,-11.781044582271278,0.1
57694.02222222222,-11.82821505944588,0.1
57434.00763888889,-11.696415196187536,0.1
58270.53680555556,-11.767970062379867,0.1
58173.555555555555,-11.726929246377534,0.1
58316.88055555556,-11.698275688469664,0.1
