GLEAM_Name,RAhms,Decdms,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,int_flux_wide_yr1,e_int_flux_wide_yr1,local_rms_wide_yr1,a_wide_yr1,b_wide_yr1,psf_a_wide_yr1,psf_b_wide_yr1,int_flux_wide_yr2,e_int_flux_wide_yr2,local_rms_wide_yr2,a_wide_yr2,b_wide_yr2,psf_a_wide_yr2,psf_b_wide_yr2,local_rms_107_yr1,S_107_yr1,e_S_107_yr1,local_rms_115_yr1,S_115_yr1,e_S_115_yr1,local_rms_123_yr1,S_123_yr1,e_S_123_yr1,local_rms_130_yr1,S_130_yr1,e_S_130_yr1,local_rms_143_yr1,S_143_yr1,e_S_143_yr1,local_rms_150_yr1,S_150_yr1,e_S_150_yr1,local_rms_158_yr1,S_158_yr1,e_S_158_yr1,local_rms_166_yr1,S_166_yr1,e_S_166_yr1,local_rms_174_yr1,S_174_yr1,e_S_174_yr1,local_rms_181_yr1,S_181_yr1,e_S_181_yr1,local_rms_189_yr1,S_189_yr1,e_S_189_yr1,local_rms_197_yr1,S_197_yr1,e_S_197_yr1,local_rms_204_yr1,S_204_yr1,e_S_204_yr1,local_rms_212_yr1,S_212_yr1,e_S_212_yr1,local_rms_220_yr1,S_220_yr1,e_S_220_yr1,local_rms_227_yr1,S_227_yr1,e_S_227_yr1,local_rms_107_yr2,S_107_yr2,e_S_107_yr2,local_rms_115_yr2,S_115_yr2,e_S_115_yr2,local_rms_123_yr2,S_123_yr2,e_S_123_yr2,local_rms_130_yr2,S_130_yr2,e_S_130_yr2,local_rms_143_yr2,S_143_yr2,e_S_143_yr2,local_rms_150_yr2,S_150_yr2,e_S_150_yr2,local_rms_158_yr2,S_158_yr2,e_S_158_yr2,local_rms_166_yr2,S_166_yr2,e_S_166_yr2,local_rms_174_yr2,S_174_yr2,e_S_174_yr2,local_rms_181_yr2,S_181_yr2,e_S_181_yr2,local_rms_189_yr2,S_189_yr2,e_S_189_yr2,local_rms_197_yr2,S_197_yr2,e_S_197_yr2,local_rms_204_yr2,S_204_yr2,e_S_204_yr2,local_rms_212_yr2,S_212_yr2,e_S_212_yr2,local_rms_220_yr2,S_220_yr2,e_S_220_yr2,local_rms_227_yr2,S_227_yr2,e_S_227_yr2,S_076,e_S_076,S_084,e_S_084,S_092,e_S_092,S_099,e_S_099,S_tgss,e_S_tgss,S_mrc,S_sumss,S_nvss,S_vlssr,alpha_low_yr1,e_alpha_low_yr1,alpha_high_yr1,e_alpha_high_yr1,quad_curve_yr1,e_quad_curve_yr1,redchisq_low_yr1,redchisq_high_yr1,redchisq_quad_yr1,alpha_low_yr2,e_alpha_low_yr2,alpha_high_yr2,e_alpha_high_yr2,quad_curve_yr2,e_quad_curve_yr2,redchisq_low_yr2,redchisq_high_yr2,redchisq_quad_yr2,VIP,MOSS,variable_flag,peaked_spectrum_source_flag,persistent_pss_flag,MOSS_class,pss_class_yr1,pss_class_yr2,RAJ2000_NVSS,DEJ2000_NVSS,RA_WISE,Dec_WISE,w1mpro,w2mpro,w3mpro,w4mpro,Class,z,select,MOSS_float,int_flux_wide_yr1_float,int_flux_wide_yr2_float
GLEAM J004451-492745,00:44:51.88,-49:27:45.83,11.217272,0.00020784442,-49.463153999999996,0.00021400792999999997,0.86,0.86,0.010485717,146.11497,120.75621000000001,148.86488,122.96578000000001,0.78017205,0.009974314,0.01006959,144.03537,121.68693999999999,146.82423,123.874054,0.032264665,0.74216944,0.028300935,0.027841486000000002,0.70027226,0.02466933,0.024217052000000003,0.7608843000000001,0.021318056000000002,0.021284644,0.77276266,0.018544247,0.01791912,0.82101816,0.015726969,0.015256454,0.84136075,0.0132954735,0.013804813,0.8439805,0.012097555,0.012791697,0.82984155,0.011135753,0.013384785500000001,0.8446133,0.011418485,0.012802114,0.8566296,0.010950649,0.013093038000000001,0.8576485,0.011296848,0.013227251,0.84982634,0.011217844,0.018059516,0.82751197,0.015406322,0.018470092,0.84368217,0.01574391,0.018809799999999998,0.84858483,0.015971282,0.021377701000000002,0.8483976999999999,0.018076329,0.029242307000000002,0.66840005,0.025578601,0.023723716000000002,0.63952863,0.02111469,0.021448009,0.6818314,0.018726073,0.018699525,0.6988903000000001,0.016798511000000002,0.016194819,0.7582502,0.013990635,0.013660462,0.74797827,0.011956455,0.01196248,0.7585569000000001,0.010720028000000001,0.011540768,0.7872071999999999,0.010089313,0.011449642,0.7875015999999999,0.009918291999999999,0.010404338,0.77684116,0.00891861,0.0102025075,0.78420323,0.008767885,0.010986965,0.789441,0.009451592,0.016394285,0.78143877,0.014088231000000001,0.019518398,0.79765785,0.016890256,0.020282954,0.78380966,0.017133024,0.022743918,0.7607279,0.01933858,0.7176279999999999,0.07416435,0.639446,0.0548189,0.6684124,0.047398884,0.6332288,0.049684208,0.8154,0.08170000000000001,0.86,0.5786,,,0.17617084175547798,0.04433763446211215,-0.2630945828783999,0.019512399859785992,-0.5519907333548121,0.10858748221990552,2.4873526686093332,inf,0.7840994567986268,0.2262752276796817,0.04921750625659503,-0.20128324425611813,0.05304515296755481,-0.6048583240512169,0.10994695251718076,3.0068422231586007,inf,0.7873934338623606,174.99,8.39,1.0,1.0,1.0,Uniform Change,HH,HH,nan,nan,,,,,,,nan,,1,8.39,0.86,0.78017205
GLEAM J004644-052157,00:46:44.31,-05:21:57.00,11.685087,5.073383e-05,-5.3661385,5.0220155e-05,2.30,2.30,0.0094257,143.06363000000005,119.90713500000001,146.47903,122.0628,2.3071770000000003,0.0069940346,0.0071311425,146.80066000000005,120.209694,150.13107,122.36443999999999,0.036207367000000004,3.9445567,0.03141443,0.031821973999999996,3.747507,0.027462134,0.030484961,3.5637943999999995,0.026283038999999998,0.027315289,3.370052,0.023487521,0.019398209,3.2426293,0.016632652,0.017180325,3.078416,0.014708711999999999,0.015380323999999999,2.938555,0.013172981,0.01415967,2.8212037,0.012153302,0.016430205,2.7540242999999998,0.014015298,0.014990373500000001,2.6251377999999996,0.012792121000000002,0.014996991999999999,2.520994,0.012732048000000001,0.015559545,2.4986477000000002,0.01318659,0.017899249,2.381247,0.015152762,0.01789366,2.321332,0.015161086,0.018557772,2.2570305,0.015667377,0.019768516,2.1768901,0.01671416,0.02662662,3.9990504000000002,0.023240617,0.022768244,3.793254,0.019613363,0.021587169,3.5633585,0.018683124,0.020424357,3.4225925999999998,0.01750702,0.014002781,3.2685452,0.01210796,0.012692465,3.1257155,0.010942336,0.01168914,3.0108639999999998,0.010017352,0.010488642,2.9214888,0.009023385,0.010814019499999999,2.8189995,0.009288365,0.010110576,2.722153,0.008634459,0.010230632,2.618248,0.00869124,0.010154855,2.5220146,0.008596738,0.011955956,2.4046957000000004,0.010112308,0.011891245,2.3195634,0.010067469,0.012493826000000001,2.2452542999999996,0.01050987,0.013499648000000001,2.1970437,0.011370915,5.3235197,0.071126066,4.8840685,0.05867369,4.6397505,0.05233761,4.3512444000000015,0.050191596,2.6457,0.2646,1.63,,0.4523,4.61,-0.7779634140466534,0.013836684675453535,-0.8533414985766825,0.03110299356725855,-0.09802378455295907,0.052586142086822905,1.2945816629821334,inf,1.0678334954210034,-0.7686759740521482,0.021639989498921985,-0.8864520501975623,0.04660025409384126,-0.308135848589338,0.04913855216412938,4.222414193749891,inf,1.5303007959149924,66.79,21.06,1.0,0.0,0.0,Uniform Change,nan,nan,00 46 44.52,-05 22 01.1,,,,,,,nan,,1,21.06,2.3,2.3071770000000003
GLEAM J004839-294718,00:48:39.08,-29:47:18.22,12.163200999999999,5.1730924e-05,-29.78898,4.965319400000001e-05,1.38,1.38,0.0044812337,140.4663,113.10408999999999,145.4192,114.45878,1.3410497,0.004243368,0.004174837,143.36607,114.53607,148.22212,115.87303999999999,0.024941495,1.587016,0.021608903999999998,0.019759504,1.5656002,0.016982134,0.017445764,1.5828001,0.0151299015,0.015630377,1.584675,0.013375952,0.01323822,1.5386456,0.011405508,0.011543231000000001,1.539524,0.009905470999999999,0.010570737,1.5313712,0.009051741,0.010302749,1.5241263999999999,0.008815752,0.00924002,1.5171639,0.007904132,0.008867269,1.4967114,0.0076175886,0.007987395999999999,1.4757208,0.0068421856999999996,0.0076258494999999985,1.4537455,0.006454717,0.007389659499999999,1.3991516000000002,0.006293940400000001,0.0075172437,1.3711773,0.00634101,0.007201123,1.3720403,0.0060434174,0.007544571,1.3572321000000005,0.0063170497,0.021234436000000002,1.495902,0.018541547,0.017041517,1.4818943000000002,0.014901059,0.014978813999999997,1.5187339,0.01303774,0.014137021999999999,1.4896975000000001,0.012226063999999998,0.01188746,1.460122,0.01032079,0.009991013,1.4542066999999999,0.008673611,0.009391664499999999,1.4657619,0.00814585,0.008938712,1.4442099,0.007679665,0.007768717,1.4369267,0.006676538399999999,0.0065935086,1.4102385,0.0056661973,0.00628698,1.4057367,0.0055040494,0.0056316946,1.3919104,0.00484435,0.0067207306000000005,1.358322,0.005744028399999999,0.0063761830000000005,1.3509921,0.0053711813,0.006543024000000001,1.3271507,0.0055248016,0.006790958000000001,1.3179235,0.005699320999999999,1.3737555000000001,0.065208845,1.4370091999999999,0.051200468,1.5078285,0.042453405,1.5630919,0.04045753,1.4693,0.1473,1.1,,0.4899,1.1,-0.21315011816144566,0.03034676037330357,-0.5545358049864896,0.02214369733492208,-0.4440957602610351,0.062264180985993976,5.127092958377832,inf,1.2471864299752695,-0.17927654843010246,0.0228911568259998,-0.5180456886183897,0.044955425692668964,-0.30102296748401985,0.03773760174484695,3.109428363079005,inf,0.5423559978014884,211.53,17.06,1.0,1.0,1.0,Uniform Change,LS,LS,00 48 39.49,-29 47 18.5,,,,,,,nan,,1,17.06,1.38,1.3410497
GLEAM J005021-045218,00:50:21.47,-04:52:18.92,12.589055,0.000376929,-4.8727846,0.00037039665,0.42,0.42,0.010351319,147.56052,122.53393,146.47903,122.0628,0.34069774,0.007481843,0.007216027,151.18643,122.8295,150.13107,122.36443999999999,0.039094936000000004,0.48153165,0.034329515,0.032325916,0.45403000000000004,0.028457077,0.031965337999999996,0.44396403,0.028136417,0.029721314,0.45169172,0.02604856,0.019544011,0.44510153,0.017315324,0.017383989,0.49102905,0.015212353,0.016570233,0.4719145000000001,0.014699673,0.01541357,0.45470083,0.013576969,0.017730448,0.45718420000000004,0.015651967,0.016024444,0.44313002,0.014116433000000001,0.015690973,0.44673404,0.013828943,0.016490832,0.42353230000000003,0.014448256000000001,0.018819572,0.44673055,0.016489344,0.01888983,0.40829068,0.016645681000000002,0.020539923,0.43392318,0.01814044,0.020848313,0.39394808,0.018308572,0.029334761,0.44031864,0.025755607000000003,0.023979431000000002,0.4166844,0.021066701,0.022674142999999997,0.38821754,0.020034388,0.02169793,0.3704592,0.019066911000000002,0.014178655,0.39241987,0.012618151000000001,0.012437366000000002,0.39945716,0.010895048000000001,0.011655755,0.37373662,0.010332753,0.0114331255,0.3619102,0.010040265999999999,0.011732049,0.36342409999999997,0.010220656,0.011126479,0.339887,0.009815379,0.010973321999999999,0.33883682,0.009711896,0.010837038,0.34597659999999997,0.00951667,0.013021452,0.34459034,0.011439814,0.013533198,0.34920070000000003,0.011887575,0.013617512,0.32098642,0.01199592,0.0152715035,0.33700359999999996,0.013470598500000002,0.45383668,0.07546144,0.5117124,0.06277557,0.3697982,0.053982302999999995,0.5488088000000001,0.049131304,0.2923,0.0297,,,0.2537,,-0.1722899665894603,0.06276776272007879,-0.2733680134039993,0.03247002042868456,-0.5944473524249954,0.22096619991508848,1.281315162750735,inf,0.878678969642397,-0.3548189175437287,0.04807453742728356,-0.1518327116810202,0.02903350445367425,0.05061145019546241,0.22048526997018444,0.9771990101917768,inf,1.0917212115278578,277.13,13.26,1.0,0.0,0.0,Uniform Change,nan,nan,00 50 21.53,-04 52 21.6,,,,,,,QSO RLoud flat radio sp.,0.922,1,13.26,0.42,0.34069774
GLEAM J005052-442841,00:50:52.08,-44:28:41.20,12.717962,1.4230539e-05,-44.478159999999995,1.4028879999999999e-05,7.79,7.79,0.0070108958,142.70796,117.767494,143.59537,116.54293,7.737468700000001,0.006701716,0.006338003,144.45341000000005,119.0933,145.33016999999995,117.8781,0.032112923,13.11222,0.028225746,0.025807401,12.528004,0.022770692000000002,0.022903454,11.979673,0.02019275,0.022740978999999998,11.524275999999999,0.019876277,0.014518136000000001,10.634730000000001,0.012637896000000001,0.013107385,10.29642,0.011482102,0.011983121000000001,9.892833999999999,0.010527976999999999,0.011852691,9.557752,0.010384272,0.010366629,9.314941000000001,0.009130069000000001,0.0101201385,9.010277,0.008887508,0.009601977,8.734583,0.008458405,0.009408803,8.451019,0.008327585,0.011318807,8.169111000000001,0.009902646,0.010955174,7.852614999999999,0.009568379,0.010670545,7.6392508,0.009313141,0.010692053,7.345016499999999,0.009392468000000001,0.028525582999999997,12.60947,0.025211532000000002,0.02237544,12.080351,0.019596085,0.01963282,11.573592,0.017592525,0.01912915,11.205801,0.016858399,0.012976763,10.482389,0.011321352,0.011302194,10.103465,0.009977735,0.010602668,9.744854,0.009490911999999999,0.010098034,9.45637,0.008947926,0.008611337,9.191993,0.0077134115000000005,0.008112293000000001,8.905139,0.007139158000000001,0.007851686,8.540410000000001,0.006922965,0.008088428,8.286442999999998,0.007085775,0.009579662,8.041522,0.008425731,0.009655869000000001,7.8137016,0.0084462315,0.00983621,7.558681,0.008651427,0.010194853,7.331484,0.008905876,16.002739000000002,0.06658484,15.131728,0.05237702,14.328941,0.04265315,13.718457,0.040387966000000004,11.17,1.117,4.78,2.486,,,-0.7399363996348144,0.0118494104468362,-0.8516985648758244,0.031650976203733444,-0.1626091946801686,0.03715121176920117,1.8493516562645311,inf,0.9758969499692216,-0.6943860832714958,0.01425383963073324,-0.8190317499650808,0.018234243643724155,-0.20521887500725414,0.02411727786233496,2.726813214866468,inf,0.4558074060554032,71.20,22.78,1.0,0.0,0.0,Uniform Change,nan,nan,nan,nan,,,,,,,nan,,1,22.78,7.79,7.737468700000001
GLEAM J005315-070232,00:53:15.58,-07:02:32.09,13.315467000000002,0.000120301396,-7.0425277,0.00011683796999999999,0.82,0.82,0.0076708877,142.57471999999999,119.6321,146.47903,122.0628,0.8570370999999999,0.0061409753000000004,0.006254650699999999,146.32423,119.93545,150.13107,122.36443999999999,0.034067694,1.3277401000000002,0.029451521,0.02988813,1.242343,0.025779486,0.027075863999999998,1.2400037,0.023582637000000004,0.025476165,1.1295233,0.02199013,0.017844465,1.1216877,0.015629381,0.015909951000000002,1.0762246000000002,0.013806977,0.013940967,1.0213562,0.012080316,0.013616251999999999,0.98112977,0.011777146,0.01457331,0.9683813,0.012458663,0.01356545,0.9393084,0.011573328999999999,0.012819756000000002,0.89717716,0.010929878,0.012978806,0.8833616,0.010978561999999999,0.013503635,0.84839445,0.011380403999999998,0.014065858999999998,0.82494724,0.011805888,0.013982563,0.78810257,0.011739791999999999,0.014437188,0.7874145,0.01213077,0.027934257,1.4684471000000001,0.024103392,0.0224023,1.3366162,0.019557728,0.020559162,1.3097152,0.017982189,0.019364838,1.2127113,0.017010683000000002,0.014478264,1.1769688,0.012627846000000002,0.01310447,1.1381676,0.011425689,0.011794071000000001,1.101243,0.010407574499999999,0.010647812,1.0566822,0.009396942,0.0107744485,1.0246038,0.009378116,0.009253249,0.9801721,0.007985006999999999,0.008846333,0.95289403,0.007617176,0.009102306,0.9230204,0.0077343740000000005,0.010001934,0.87856513,0.008431451,0.009949401,0.8748795,0.008345759,0.010349106,0.83257145,0.008667349,0.010920438000000001,0.818068,0.009115359,1.6828917,0.07743744,1.4791195,0.062159855,1.4141781,0.05342062,1.4580418,0.046604738,0.968,0.0969,,,0.2482,1.44,-0.7004958858379572,0.023543835731025527,-0.641471426213711,0.012791835065102392,-0.18768133474276494,0.08022858569689732,1.1968415910572454,inf,0.7945903504322879,-0.7526691487868624,0.021602278815861943,-0.6728321888539083,0.013541037875205098,-0.18583405485953888,0.07007260762298452,1.6080716108189816,inf,1.069898334515028,137.77,13.97,1.0,0.0,0.0,Uniform Change,nan,nan,00 53 15.65,-07 02 33.4,,,,,,,nan,,1,13.97,0.82,0.8570370999999999
GLEAM J005351-491402,00:53:51.84,-49:14:02.53,13.467004000000001,5.219106e-05,-49.233554999999996,5.2007722999999996e-05,3.52,3.52,0.011139651,144.25908,121.04371,145.69738999999996,120.25232,3.5026026,0.010993316000000001,0.010648262,144.93053999999995,123.27687,146.36226000000005,122.49438,0.034742348,4.866429,0.030781867,0.029949767999999998,4.729839,0.026479847999999997,0.02629763,4.647165,0.023423672000000003,0.023614071,4.5749593,0.020752346,0.019709663,4.42973,0.017518355,0.017428828,4.354533,0.015555536000000003,0.01607534,4.229837,0.014282518999999999,0.015647344,4.1244454,0.013821893,0.014726481999999999,4.0755315,0.012963417,0.014778695,3.9602828000000003,0.013041748,0.014386738,3.8725939,0.012658131999999999,0.014281101000000001,3.7778924,0.012485523,0.018347222,3.6560035,0.016014071,0.018953634,3.5621364,0.01672356,0.01910234,3.4797006,0.016804894,0.021146902999999998,3.4142976000000003,0.018454045,0.03127888,4.614985,0.027624037,0.027083054,4.502871,0.023596646000000002,0.023998117000000003,4.4439707,0.021138777999999997,0.022072562999999996,4.3970613,0.019753551,0.017833913,4.3015456,0.01602952,0.015716016,4.176832,0.014034248999999999,0.014930688999999999,4.12875,0.013300618,0.013978731999999999,4.0563955,0.012535787,0.013057916999999999,3.9666163999999995,0.011553738999999999,0.012895288000000001,3.8926537000000003,0.011374077,0.012486686,3.7426233,0.011043915,0.013004132,3.6957037000000006,0.01139598,0.016717566,3.590303,0.014553086000000003,0.017472753,3.5447422999999993,0.015372974,0.019378487,3.449279,0.017100433,0.021795022999999997,3.4173515,0.019316297,5.0054625999999995,0.07948297,5.114317,0.058674708,5.080710400000001,0.050997395,4.868728599999999,0.048958965,4.338100000000002,0.4339,2.81,1.464,,,-0.4480430238414835,0.024835326205062614,-0.6579407934261695,0.025329076002512708,-0.3659372158244767,0.03046685612968428,5.397819129005824,inf,0.5089581925291656,-0.38369491559958097,0.02570767414933969,-0.6133549857806053,0.049811361841760084,-0.3615983331902549,0.03884875095720137,5.976837015201991,inf,0.7770490034091075,105.53,23.89,1.0,0.0,0.0,Uniform Change,nan,nan,nan,nan,,,,,,,nan,,1,23.89,3.52,3.5026026
GLEAM J005409-475208,00:54:09.29,-47:52:08.07,13.540095999999998,0.00035196214,-47.868317,0.00034569725,0.41,0.41,0.008127175,142.78099,118.30821999999999,144.55128,120.275925,0.38117045,0.008114689,0.00793085,143.8936,120.357605,145.65038,122.28744499999999,0.033964474,0.472679,0.029395055,0.028963242,0.47288033,0.024963891000000002,0.02675548,0.43896386,0.023085091000000002,0.026518375,0.47190329999999997,0.022885095,0.016362606000000002,0.46820405,0.014306876000000001,0.014569054,0.45191076,0.012783486,0.013539964,0.4656882000000001,0.011815121999999999,0.013075626000000002,0.46247959999999994,0.011308506999999999,0.011695023999999998,0.4531050999999999,0.010113057,0.011519205,0.46373758,0.010127245,0.011233835,0.42819887,0.009693941,0.011797881000000001,0.4401667,0.010195977,0.014082183,0.42662787,0.012167271,0.015065538,0.40974504,0.012928432,0.014977353,0.40801284,0.012847333999999998,0.01488753,0.38200203,0.01273087,0.029609603999999998,0.37695290000000004,0.025670152,0.026080147999999997,0.38483265,0.022540192999999997,0.024114762999999997,0.39076367,0.020776413,0.022317383,0.40535492,0.019761913,0.014888439,0.40871862,0.012933001000000001,0.013277733,0.42131606,0.011804915,0.012581901999999999,0.40823346,0.011067078999999999,0.011802261000000001,0.42032304,0.010337055999999999,0.010289461,0.41009757,0.009010475,0.009727105,0.4018463,0.008746120999999999,0.00955159,0.39818790000000004,0.008396490500000001,0.009402564,0.40107092,0.008074966,0.012595149,0.3770448,0.010824802,0.013643507,0.38953868,0.011657997,0.014013071,0.38045377,0.01198547,0.01469055,0.3725269000000001,0.012532248999999999,0.29869023,0.07407687,0.38993013,0.055476032,0.46264878,0.046804477000000004,0.44028988,0.042945553,0.4571,0.046,,0.2066,,,-0.2318043702782832,0.0615414038375187,-0.4889817483511216,0.011070642441587059,-0.7508692628756047,0.16946601311510834,1.9551153753147599,inf,0.7917348275078359,-0.09312084338475453,0.05600374630949537,-0.4420475207846584,0.027474938778956216,-0.7326358210738654,0.1083563652423259,1.5515190968749002,inf,0.31225089998846994,104.98,11.40,1.0,0.0,0.0,Uniform Change,nan,LH,nan,nan,,,,,,,nan,,1,11.4,0.41,0.38117045
GLEAM J005446-090207,00:54:46.78,-09:02:07.28,13.695170999999998,0.00025661342,-9.036938000000001,0.0002592496,0.34,0.34,0.0062259953,142.01456000000005,128.84305,144.55182,119.05781599999999,0.36240229999999996,0.005550066,0.005142169,145.25968999999995,129.43442,147.74123,119.70253999999998,0.033945407999999996,0.3438685,0.029905387999999998,0.026527652999999998,0.35505077,0.02368334,0.024663499999999998,0.3162003,0.02186835,0.022898052000000002,0.33230868,0.02035641,0.020133689,0.3693208,0.017979933,0.017237814,0.35070455,0.015501008,0.016204251,0.32565194,0.014472146000000003,0.016204206000000002,0.37131754,0.014493035,0.012136108,0.35907915,0.010863268,0.011275153000000001,0.36331496,0.010117422,0.01084632,0.35228762,0.009771279,0.010390078,0.3628372,0.009367761,0.010891339,0.33479834,0.009850498000000001,0.010800836000000001,0.35016257,0.009797099,0.011058641999999999,0.34183624,0.010037197,0.010982312,0.31856248,0.009980481999999999,0.028845272999999998,0.41032577,0.02559118,0.021880932000000002,0.3963239,0.019528577,0.01844595,0.39991003,0.016424377,0.017786982,0.39836556,0.015780686999999998,0.015853653,0.40168265,0.014201726000000001,0.013268256,0.39524487,0.011835188,0.012102983000000001,0.37775835,0.010891891,0.011470373,0.38656974,0.010311803000000001,0.008809151999999999,0.37873185,0.007937229,0.007823251,0.378552,0.007093328,0.007559231,0.3758675,0.0068149759999999995,0.0073524127,0.3778626,0.00665593,0.00801716,0.3661448,0.007261239,0.0080666635,0.35493714,0.007327315,0.008348903000000001,0.36047209999999996,0.0075787096,0.008347743000000001,0.36263213,0.0075942865,0.26952702,0.07450415,0.35073590000000004,0.055068365999999994,0.30398124,0.04867916,0.45795208,0.045646213,0.2465,0.025,,,0.1125,,-0.056270731416722966,0.07661119668005263,-0.5808948902374478,0.041160094472352776,-0.6716265238265332,0.2718596344813419,2.1042975504848624,inf,1.3065067975679108,-0.16973844406632785,0.019285712131738297,-0.6037630696409347,0.01099442499642779,-0.14926594313732566,0.1009372381027246,0.2556233857541448,inf,0.347498675448699,62.65,18.65,1.0,0.0,0.0,Uniform Change,nan,nan,00 54 46.69,-09 02 21.4,,,,,,,nan,,1,18.65,0.34,0.36240229999999996
GLEAM J005459-302204,00:54:59.69,-30:22:04.21,13.748706,0.00030917677000000005,-30.368253999999997,0.00028972293,0.18,0.18,0.0040195626,141.36049,113.900375,145.4192,114.45878,0.19379668,0.0036043907,0.0036074498,144.2423,115.32241,148.22212,115.87303999999999,0.022132391,0.21738094,0.019213263,0.017861228,0.24011922,0.015473588,0.015806498000000002,0.22610869,0.0137139745,0.014477108,0.23179224,0.012555648,0.010279052,0.21198659,0.008928603,0.009937223,0.20639932,0.008603526,0.00879238,0.20144637,0.0075470987,0.008358906,0.19268548,0.0071995756999999995,0.008614084000000001,0.18676357,0.0073682177000000005,0.0079364525,0.19387000000000001,0.0068169665,0.0068529365,0.20039353,0.005884843000000001,0.0071353046,0.18501054,0.0060890275,0.0074577457,0.17218937,0.0063657663,0.0075127603,0.17960078,0.0063600596,0.0070794225,0.17247996,0.006004219,0.007515163,0.17207049,0.0063884235,0.01939684,0.25086015,0.016917123,0.015673526,0.26426417,0.01359697,0.013616923999999999,0.26212199999999997,0.011798238,0.011886266000000001,0.25698686,0.010361838,0.009654786,0.23395328,0.008385349,0.008229279,0.2374285,0.0071154386,0.007517257199999999,0.22962122,0.0065201046,0.007017895,0.22332960000000002,0.0060609966,0.006707459,0.22057748,0.0058029015,0.005691380699999999,0.21340702,0.004929089,0.0055938796,0.21102354,0.004833650300000001,0.0056494894,0.21668218,0.0048349709999999995,0.006388584,0.20069481,0.0054335556999999994,0.0063265963,0.19216362,0.0054138266,0.0063775154,0.18100443,0.005429985,0.0067796796,0.19794399,0.005735407,0.29344642,0.060011573,0.33717757,0.046522744000000005,0.23052489999999998,0.041313708,0.25407475,0.037169926,0.2013,0.0207,,0.0775,0.0541,,-0.4621006116526044,0.03879252954981013,-0.640901049990905,0.015791488018274312,-0.13128323821541865,0.2433236821988609,0.4819260990412652,0.8430227689591842,0.9195095336695558,-0.47054550391743705,0.05026373146716495,-0.6735844600540458,0.008239010710345204,-0.2917397122821886,0.2294004497801995,1.3369274048050281,0.25713892299095703,1.1739741539714812,93.91,14.45,1.0,0.0,0.0,Uniform Change,nan,nan,00 54 59.96,-30 22 02.6,,,,,,,nan,,1,14.45,0.18,0.19379668
GLEAM J005511-121754,00:55:11.72,-12:17:54.13,13.799166,0.00024343791000000002,-12.298561,0.00023322838,0.28,0.28,0.0050647017,139.87505,116.3266,145.01038,118.60668999999999,0.30361167,0.004502727,0.0044211773,142.1565,116.85767,147.21225,119.13071399999998,0.030343186,0.3213975,0.026320182,0.02366189,0.32295507,0.020510208000000002,0.021760242000000003,0.33669195,0.018843846,0.020571979,0.30616614,0.017541334,0.016322585,0.30929783,0.014014535,0.014690583,0.3004045,0.012578968999999999,0.013821838999999999,0.29773852,0.01189161,0.012990327,0.27820009999999995,0.011025061999999999,0.014370009,0.28440872,0.012316364,0.012835175,0.27919,0.011176786999999999,0.01221101,0.2858762,0.010503306,0.012246985,0.28688267,0.010445805,0.009380258,0.27184440000000004,0.0079135215,0.008783505,0.27909508,0.007462145,0.008470301999999999,0.28837442,0.0071149166,0.008907573,0.27379856,0.0073771034,0.026267099999999998,0.3685792,0.022927094,0.020958535,0.38961482,0.018125843,0.018411389,0.36272714,0.0160232,0.016885402,0.34332624,0.014440118,0.013452658000000001,0.36054736,0.011828588999999999,0.011856268,0.34513468,0.010397621999999999,0.010792552,0.33185133,0.009391265,0.010280348,0.33703443,0.008840087,0.010295149,0.3262394,0.00878305,0.009053785,0.320956,0.007847433000000001,0.008515111,0.30547820000000003,0.007439811700000002,0.008367811,0.3070609,0.0071887932999999985,0.0075063803000000005,0.31378794,0.0064368374,0.006916085,0.29366028,0.0058354074,0.006982256700000001,0.30323327,0.005820815500000001,0.006984309,0.30735716,0.005857964,0.24209467,0.07012131,0.3073691,0.05340269,0.36802045,0.048085872,0.39057583,0.042210285,0.3124,0.0315,,,0.2627,,-0.21628366289386533,0.04404365720907335,-0.03665627662941084,0.01209133381678879,0.3381208333691258,0.17672332979659047,0.7536424849410793,inf,0.5477147628059257,-0.3034798883461741,0.027989043282686296,-0.06850234917477023,0.026187113923284447,0.10833717863152564,0.1821220348458548,0.5432950305465356,inf,1.0244908015108063,97.97,20.36,1.0,0.0,0.0,Uniform Change,nan,nan,00 55 11.78,-12 17 56.9,,,,,,,nan,,1,20.36,0.28,0.30361167
