GLEAM_Name,RAhms,Decdms,RAJ2000,e_RAJ2000,DEJ2000,e_DEJ2000,int_flux_wide_yr1,e_int_flux_wide_yr1,local_rms_wide_yr1,a_wide_yr1,b_wide_yr1,psf_a_wide_yr1,psf_b_wide_yr1,int_flux_wide_yr2,e_int_flux_wide_yr2,local_rms_wide_yr2,a_wide_yr2,b_wide_yr2,psf_a_wide_yr2,psf_b_wide_yr2,local_rms_107_yr1,S_107_yr1,e_S_107_yr1,local_rms_115_yr1,S_115_yr1,e_S_115_yr1,local_rms_123_yr1,S_123_yr1,e_S_123_yr1,local_rms_130_yr1,S_130_yr1,e_S_130_yr1,local_rms_143_yr1,S_143_yr1,e_S_143_yr1,local_rms_150_yr1,S_150_yr1,e_S_150_yr1,local_rms_158_yr1,S_158_yr1,e_S_158_yr1,local_rms_166_yr1,S_166_yr1,e_S_166_yr1,local_rms_174_yr1,S_174_yr1,e_S_174_yr1,local_rms_181_yr1,S_181_yr1,e_S_181_yr1,local_rms_189_yr1,S_189_yr1,e_S_189_yr1,local_rms_197_yr1,S_197_yr1,e_S_197_yr1,local_rms_204_yr1,S_204_yr1,e_S_204_yr1,local_rms_212_yr1,S_212_yr1,e_S_212_yr1,local_rms_220_yr1,S_220_yr1,e_S_220_yr1,local_rms_227_yr1,S_227_yr1,e_S_227_yr1,local_rms_107_yr2,S_107_yr2,e_S_107_yr2,local_rms_115_yr2,S_115_yr2,e_S_115_yr2,local_rms_123_yr2,S_123_yr2,e_S_123_yr2,local_rms_130_yr2,S_130_yr2,e_S_130_yr2,local_rms_143_yr2,S_143_yr2,e_S_143_yr2,local_rms_150_yr2,S_150_yr2,e_S_150_yr2,local_rms_158_yr2,S_158_yr2,e_S_158_yr2,local_rms_166_yr2,S_166_yr2,e_S_166_yr2,local_rms_174_yr2,S_174_yr2,e_S_174_yr2,local_rms_181_yr2,S_181_yr2,e_S_181_yr2,local_rms_189_yr2,S_189_yr2,e_S_189_yr2,local_rms_197_yr2,S_197_yr2,e_S_197_yr2,local_rms_204_yr2,S_204_yr2,e_S_204_yr2,local_rms_212_yr2,S_212_yr2,e_S_212_yr2,local_rms_220_yr2,S_220_yr2,e_S_220_yr2,local_rms_227_yr2,S_227_yr2,e_S_227_yr2,S_076,e_S_076,S_084,e_S_084,S_092,e_S_092,S_099,e_S_099,S_tgss,e_S_tgss,S_mrc,S_sumss,S_nvss,S_vlssr,alpha_low_yr1,e_alpha_low_yr1,alpha_high_yr1,e_alpha_high_yr1,quad_curve_yr1,e_quad_curve_yr1,redchisq_low_yr1,redchisq_high_yr1,redchisq_quad_yr1,alpha_low_yr2,e_alpha_low_yr2,alpha_high_yr2,e_alpha_high_yr2,quad_curve_yr2,e_quad_curve_yr2,redchisq_low_yr2,redchisq_high_yr2,redchisq_quad_yr2,VIP,MOSS,variable_flag,peaked_spectrum_source_flag,persistent_pss_flag,MOSS_class,pss_class_yr1,pss_class_yr2,RAJ2000_NVSS,DEJ2000_NVSS,RA_WISE,Dec_WISE,w1mpro,w2mpro,w3mpro,w4mpro,Class,z,select,MOSS_float,int_flux_wide_yr1_float,int_flux_wide_yr2_float
GLEAM J003152-311437,00:31:52.79,-31:14:37.87,7.970187700000001,4.967229e-05,-31.243747999999997,5.6222918e-05,1.07,1.07,0.0043608816,135.93835,115.82308,144.6667,122.13888999999999,1.2349693000000002,0.004233154,0.0042802645,139.45227,118.21306000000001,147.9735,124.40563,0.023837777,1.3953966999999998,0.020317473,0.01945817,1.3583488000000001,0.016580315,0.017400175,1.3257834,0.014816787,0.015643174,1.2935212999999999,0.013451555,0.011384242,1.2424475,0.009629422,0.01017936,1.2044098,0.008554585,0.009459218,1.1780561,0.007922788,0.00833823,1.1561172,0.007055273000000002,0.008592028,1.1553031,0.007129258,0.00825898,1.1153517,0.006776607,0.0076029133,1.1007255,0.0062340414,0.007434357,1.0995228000000001,0.006086319000000001,0.00734448,1.0510354,0.005989090999999999,0.007865585999999999,1.0470211999999999,0.0063014263,0.0069950509999999995,1.0124794,0.005570817,0.007772814499999998,1.0131363000000002,0.006113662,0.020761339,1.4389005,0.018065406000000003,0.017648207,1.4220486,0.014963573,0.014419986000000001,1.4306287,0.012371148,0.013477000000000001,1.4130578999999999,0.011500689,0.010651016000000001,1.3850052,0.009036005500000001,0.008763764,1.3641899,0.00748302,0.008206131,1.3366407,0.006975409,0.0075692255,1.3362848,0.0064633233,0.006969070999999999,1.3312733,0.005956831,0.006190443,1.3044434999999999,0.005204239,0.005890772,1.2864091,0.00493436,0.005464615799999999,1.2830843,0.0045190533,0.0064090514,1.1987478,0.0052240007,0.0066581713,1.1873373999999999,0.005390476,0.006855475,1.1607678,0.0054690469999999995,0.007179615,1.1316159,0.005676308000000001,1.5438524,0.06066637,1.4610821000000005,0.046967447,1.4616351,0.043359205,1.3755947,0.039140835,1.3166,0.13340000000000002,1.04,0.7152000000000001,0.4373,,-0.43303727024286254,0.014292189322139794,-0.4155054896205136,0.05665360808584116,-0.05137769948642683,0.057979203850104286,0.9660344777716812,15.676649453302211,0.8654246884071464,-0.30698599901116164,0.038901540710888506,-0.5029481054625212,0.0571596157004436,-0.5197576940982429,0.08407637758548872,8.990573714825535,15.84143892647768,2.527439546006913,1521.84,62.50,1.0,0.0,0.0,Changing Shape,nan,LS,00 31 52.72,-31 14 39.2,,,,,,,nan,,1,62.5,1.07,1.2349693000000002
GLEAM J011242-080404,01:12:42.56,-08:04:04.78,18.177979,5.7274609999999996e-05,-8.068271000000001,5.2851796000000004e-05,1.55,1.55,0.0061944444,143.82413,119.01543400000001,144.58788,119.1178,1.5365608999999998,0.0051880637,0.005027097,146.64162,118.90486999999999,147.39076,119.01228,0.03053881,2.8210232000000004,0.026522912000000003,0.02520041,2.626563,0.022007711,0.024287613,2.4903886,0.021145887999999998,0.022042522000000002,2.3827455,0.019195646,0.016462049,2.1867522999999998,0.014351978999999999,0.014860446999999999,2.0471008,0.012904046,0.014164392,1.9853492,0.012404223999999998,0.014374251000000001,1.9690661,0.012649908999999999,0.0129024945,1.9153917,0.011240481,0.011994101,1.8788341,0.010440943000000001,0.011713791999999999,1.7898659,0.010212086,0.011515296000000001,1.7269174999999999,0.010004220999999999,0.011451741999999999,1.6772623,0.010012655,0.011420138,1.5915285,0.009903149,0.012019829,1.5712226999999999,0.010380532,0.012005703500000001,1.5082445,0.010367582,0.024332662999999997,2.8370577999999997,0.021156354,0.01953299,2.6288414,0.017046506,0.017357033,2.4848060000000003,0.015219206,0.016382169,2.363265,0.01420361,0.013338164,2.1751720000000003,0.011583291,0.01159308,2.087133,0.010066169,0.010457489,2.0210133000000003,0.009143185,0.009772676999999999,1.9461074,0.008564902,0.008750649000000001,1.8521732,0.0076622814,0.007925755,1.7961711,0.00696332,0.0075952825,1.7315711999999999,0.0066397719999999995,0.007378786999999999,1.6862504,0.006419289,0.008632089,1.6327065,0.007501191,0.008485609,1.5506973,0.0074010896,0.008716395,1.5537536,0.007591924,0.008800763,1.5214955,0.007622647,3.730357,0.06758256,3.4677352999999997,0.05615288400000002,3.1596005000000003,0.049089342,3.0003002,0.044675853,1.8651,0.1866,1.16,,0.358,2.66,-0.7843630425170338,0.024272457980666403,-0.8109948651244336,0.05066194834919992,-0.0444586637008504,0.10552477043074374,3.53313730340983,inf,3.7218999355726674,-0.8285181862897878,0.011085606873560706,-0.7956713848478674,0.044237444604372116,0.08542154706761562,0.054502964544435255,0.9196324250350356,inf,0.9811397334122248,58.65,36.96,1.0,0.0,0.0,Changing Shape,nan,nan,01 12 42.62,-08 04 00.9,,,,,,,nan,,1,36.96,1.55,1.5365608999999998
GLEAM J012318-423825,01:23:18.11,-42:38:25.28,20.826857,6.73791e-05,-42.640636,5.766151e-05,1.30,1.30,0.0052541364000000005,142.83444,115.02658999999998,144.69878,117.32713000000001,1.2723777,0.004946905,0.0048815613,144.2526,116.77524,146.09883,119.03945,0.030587362000000007,2.1060464,0.026625246,0.02531133,1.9968895,0.021867445,0.022996455,1.9366853,0.019782934,0.020032965,1.8617491999999998,0.01719867,0.017378693,1.7312813000000002,0.015166104,0.015424223,1.6911658,0.013335545,0.014134566000000001,1.6328781,0.012158459,0.013216404,1.5948403999999998,0.011523891999999999,0.009728095,1.5444764,0.008399331,0.008734628000000001,1.5096048,0.0075253694999999985,0.008589749,1.4531558,0.0073755137,0.008023334,1.4275835,0.0069491686,0.008649659,1.3597691,0.007390847,0.0077010859999999985,1.3077972,0.00661098,0.00788191,1.2803227,0.0066930535,0.008151196999999999,1.2356989,0.006907975,0.02886503,1.8942398999999999,0.02514684,0.023647572999999998,1.8426741000000002,0.020553263000000002,0.020653898,1.7733021,0.017782377,0.019491715,1.7404025,0.016780967,0.016128132,1.6221787,0.013973683999999998,0.013663295,1.6049471000000002,0.011872438,0.011969617,1.5681397,0.010708664,0.011378676,1.5220431,0.009740201,0.008443512,1.460848,0.0072817440000000015,0.0073944177,1.4390604,0.006426362,0.0064996425,1.38141,0.0055833147,0.006207494,1.3472705,0.0053962064,0.007200461,1.3110674999999998,0.0061520617,0.007054654000000001,1.2821903000000001,0.006070635,0.006952434,1.2511653,0.0059537719999999995,0.0073891175,1.2235441999999999,0.006286474,2.3870952,0.06325417,2.3451025000000003,0.048825394,2.2233315,0.040230054,2.1909718999999996,0.039544106,1.6833,0.1686,0.88,0.5422,,,-0.6836644119122989,0.019655124738282303,-0.6805286028333332,0.08331107165954002,-0.27653536034810955,0.0557663224055928,2.0600526169563653,inf,0.9335005663518932,-0.5925183565218657,0.019115955983221224,-0.6275332814147608,0.007566612176672944,-0.2306214413018772,0.04015982725690183,1.9535782313275185,inf,0.5051457948195144,226.54,40.82,1.0,0.0,0.0,Changing Shape,nan,nan,nan,nan,,,,,,,nan,,1,40.82,1.3,1.2723777
GLEAM J013243-165444,01:32:43.42,-16:54:44.55,23.181387,6.973260999999999e-05,-16.913147,5.9165428000000004e-05,1.23,1.23,0.005769634,142.59736999999996,114.24388,146.26338,117.858116,1.2229393,0.004980771,0.0050741127,143.96231,115.237885,147.59441999999999,118.82525,0.026280948999999998,1.1722399,0.022623317,0.020905793,1.1893474,0.018193698,0.020226989,1.2127919,0.017412666,0.018851567,1.2673893999999999,0.016182737,0.014582236,1.3504726,0.012450921,0.013374862,1.3530242000000001,0.011374239,0.011901201,1.3364539,0.010103886,0.010962527,1.3430528999999998,0.009318758,0.011307148999999999,1.3263023999999999,0.0095957415,0.01133581,1.3225004999999999,0.009553538,0.010663317,1.3347781,0.0089712655,0.009850795,1.2991834999999998,0.008281779,0.0099393325,1.2701551000000002,0.008353184,0.009978006,1.2517388,0.008343945,0.00947555,1.2382993999999998,0.007881254,0.009761701,1.2049664,0.008122212,0.022937027999999998,1.3313125,0.02000165,0.018294333,1.3318752,0.016009208,0.016987133999999997,1.3471497,0.014771626000000001,0.01601202,1.3761501,0.013706398,0.013227956,1.4394938,0.011287983500000001,0.011232662,1.4221882,0.009603825,0.010223041,1.3674487,0.008717925999999999,0.009144326,1.3717986,0.0077747516,0.008903144,1.3569438,0.0075334682999999986,0.0085050855,1.3333422,0.00723677,0.0074753948,1.3154216,0.0063973780000000004,0.0076473015,1.3100965,0.006534631999999999,0.007975049,1.2518338,0.00669197,0.007878452,1.2470276000000002,0.0066055977,0.0077135386,1.2373804,0.0064601763,0.0076955687,1.1658062,0.0063791103,1.0304358,0.07361224,1.0633712,0.0573658,1.1518896,0.046627887,1.1409621,0.044108999999999995,1.1586,0.1163,1.27,,0.8302999999999999,0.69,-2.520167839317617e-05,0.06373289315575126,-0.2456968587282617,0.0719315589298574,-0.9337329411588562,0.06729000878458773,16.905879951547348,inf,1.1175701272063356,-0.17548627597778313,0.05647326628259953,-0.2395651989043017,0.05779245608069587,-0.7601489452205664,0.07891931015406432,16.670632455965702,inf,1.9817908359271008,121.98,84.68,1.0,1.0,1.0,Changing Shape,LH,LH,01 32 43.41,-16 54 47.7,23.181147,-16.9134447,12.138,11.020999999999999,8.124,5.776,QSO RLoud flat radio sp.,1.02,1,84.68,1.23,1.2229393
GLEAM J015524-131801,01:55:24.78,-13:18:01.90,28.853102000000003,0.00037901587,-13.301217999999999,0.00030400231,0.17,0.17,0.0047671287,145.19378999999995,114.36471,147.53203,120.81935,0.16141354,0.0035553689,0.0036082817,143.55576000000005,113.104744,145.92023999999995,119.63245,0.030274505,0.17951193,0.02617219,0.023556197,0.1691189,0.020142289,0.021307213,0.19981714,0.018323703,0.019319938000000002,0.16378800000000002,0.016575184,0.016696976000000002,0.20243602,0.014452943999999999,0.014070933,0.17114612,0.012021055,0.013137498000000001,0.18237177,0.011196412,0.011984304,0.19908495,0.010366218,0.013711856000000001,0.18297559,0.011698901000000001,0.013794741999999999,0.17863743,0.011705462,0.012453029,0.16137746,0.010560886,0.012123509,0.18200929999999998,0.010114942,0.009128470999999999,0.15660743,0.007746739,0.00857789,0.17575447,0.0071774824,0.008830132,0.16899987,0.0073705427000000006,0.008991035999999999,0.17106104,0.007558911999999998,0.025488589,0.25988546,0.022212857000000003,0.019217286,0.23988841,0.016532162,0.015902782,0.24158461,0.013743,0.014402963999999999,0.25339693,0.012421813,0.012116874,0.24267689999999997,0.010462246,0.009968127,0.21642345,0.008537879,0.009108414,0.20915926,0.007736756999999999,0.008872897,0.19951357,0.0075543188,0.008998272,0.19016007,0.00754585,0.007951022,0.17845258,0.0066723083,0.008034435999999999,0.1735495,0.006707989,0.0076711993000000015,0.17289497,0.006378234,0.006669639000000001,0.16198777,0.0056163417,0.0063890177,0.17035428,0.005283321,0.0067400313,0.18510143,0.005612375,0.0072227030000000005,0.16136314,0.0060145730000000005,0.09358479,0.06803924,0.11554501,0.05605148,0.1593111,0.049508404000000006,0.17122687,0.04470812,0.2111,0.0222,,,0.0541,,-0.17103917993040293,0.09471620217276196,-0.5936203011492825,0.06435671958879602,-0.3575703409988004,0.44533285968048103,1.3618718093379985,inf,1.3194757299869846,-0.6736962888137144,0.08399036289438014,-0.5946443770037254,0.028444989756461668,0.4263325263138197,0.4051738032052344,2.355705777402662,inf,2.417981028625145,58.40,41.61,1.0,0.0,0.0,Changing Shape,nan,nan,01 55 24.98,-13 18 01.4,,,,,,,nan,,1,41.61,0.17,0.16141354
GLEAM J020457-170115,02:04:57.76,-17:01:15.83,31.241366999999997,8.338961e-05,-17.02127,6.309464e-05,0.81,0.81,0.0053675780000000005,145.37961,114.49335500000001,146.55481,117.05686999999999,0.877026,0.004088674699999999,0.003910882,143.88042,115.52811399999999,145.06776000000005,118.07391000000001,0.02619649,0.7924,0.024459055,0.02042895,0.8083334,0.01807725,0.018075047,0.8123446999999999,0.015844083999999998,0.016216055,0.8310531999999999,0.014182998,0.012862862,0.8644824000000001,0.011246586000000001,0.011314771000000001,0.85783106,0.00986348,0.010767286000000001,0.8298300999999999,0.009318096,0.0097398115,0.8374444999999999,0.008419124,0.010805612,0.8386802,0.009317939,0.010260046,0.83156466,0.008809167,0.009558356,0.84531736,0.008242356999999999,0.009271256,0.81322235,0.007907075999999999,0.0099216215,0.8164955,0.008482509000000001,0.00986063,0.79911125,0.008484805,0.0094873505,0.7994981,0.008206565,0.009677054000000001,0.7817155,0.008181616,0.024088837000000002,0.92947334,0.02229227,0.01824893,0.92959154,0.01696031,0.015403703000000001,0.98943454,0.013601216499999999,0.013915186999999999,0.9849856,0.012237711,0.011000786,0.9951558,0.009658601999999999,0.009368319,1.0131605,0.008191341500000001,0.0083089275,0.9643678,0.007281152,0.007835904,0.96652716,0.006894748000000001,0.0076291584,0.93488383,0.0066744657,0.0068060937,0.9302872,0.0058612609999999996,0.0064189984,0.9169752,0.005621845,0.0064931526000000005,0.89927846,0.005698371,0.007378979,0.9055564,0.00643918,0.006627566,0.8886507,0.005677346999999999,0.0066880025,0.87119156,0.0057449555,0.0068583563,0.8579859000000001,0.005888476,0.89181304,0.07900091,0.7713295,0.056314502,0.7670756,0.050910915999999994,0.7955312,0.045867708,0.8648,0.08700000000000001,1.13,,1.2195,0.49,-0.06549963250202459,0.035020497171405526,0.17846554094804573,0.12115373566370854,-0.5052751179347106,0.08023953586272288,2.981325021734307,inf,0.9001437011132991,-0.19645058750741493,0.04465644187311064,0.12910851340624172,0.09653881588701484,-0.5236902544758023,0.09557534465622804,7.309549206014513,inf,2.0624335202008783,756.83,49.66,1.0,0.0,0.0,Changing Shape,nan,nan,02 04 57.68,-17 01 19.4,31.2402658,-17.022177300000003,14.097999999999999,13.001,9.981,7.584,QSO RLoud flat radio sp.,1.74,1,49.66,0.81,0.877026
GLEAM J020507-110922,02:05:07.19,-11:09:22.70,31.281412,6.0794657e-05,-11.156449,4.84462e-05,1.25,1.25,0.0058831740000000006,144.60686,117.30983,146.15488,120.25953999999999,1.3802656999999998,0.0048384685,0.004689223,144.28603,116.65536499999999,145.83745,119.62763000000001,0.033417699999999995,1.2290035,0.029351517999999997,0.028009277000000003,1.2129976999999998,0.024235845,0.024556624,1.2588620000000001,0.021197824,0.023078477000000003,1.2922953000000001,0.020386394,0.019749453,1.357233,0.01712968,0.017156815,1.3468037,0.014853007,0.016528666,1.3539217,0.014248155,0.016154315,1.3353535,0.013933485,0.015097051,1.3343450000000001,0.013169344,0.013832795,1.3325038999999999,0.012006376000000001,0.013460495500000001,1.3331406000000001,0.011726473000000001,0.012891163,1.3125451000000001,0.011225645,0.010769243000000001,1.2912903999999998,0.0092220465,0.010491249,1.2482606,0.008988262,0.010324315,1.2741933,0.008788824,0.010880521,1.2743693999999999,0.009231862,0.029847115,1.4932735000000001,0.026496224,0.024356144,1.5359713,0.02174308,0.020402983,1.5243678999999999,0.018323326,0.018173745,1.5631452,0.016241347,0.014642468,1.5559368999999998,0.012847008,0.013299165,1.5764452,0.011583651,0.01194535,1.5640103,0.010588913,0.011155031999999999,1.5440695,0.009775545,0.009945174000000001,1.5063457,0.008758565,0.009167765999999999,1.5081586,0.0080188215,0.00921889,1.4810092,0.007913492,0.008598937,1.4442267,0.007466555600000002,0.007948924,1.4489228,0.0068303486,0.0075848573,1.4105101999999998,0.0064827763,0.0077472497,1.450674,0.0066322223,0.008037751,1.4307832,0.006883706,1.1214758999999999,0.07191107,1.0882933000000001,0.056552004,1.0732145,0.05074975599999999,1.2223593000000001,0.048309185,1.0273,0.10300000000000001,,,0.7131000000000001,1.46,0.0015166327960366847,0.04163141294741055,-0.3158851592824328,0.052954347463930435,-0.6435658669735385,0.08771479780474879,5.519849100881685,inf,1.2939716413098217,-0.120807980651808,0.03303361511807326,-0.3672704037331669,0.014508556212378853,-0.4157052783601186,0.08860037468245119,5.037912916707947,inf,2.0949605124621,1092.40,48.32,1.0,1.0,1.0,Changing Shape,LH,LH,02 05 07.18,-11 09 22.5,,,,,,,nan,,1,48.32,1.25,1.3802656999999998
GLEAM J022045-450511,02:20:45.44,-45:05:11.89,35.191165999999996,0.000104036604,-45.08725,6.885702e-05,1.01,1.01,0.005679996,146.4319,119.81176,145.41968,118.48478999999999,1.0132083,0.00547663,0.0050852423999999995,147.45241000000001,120.00796499999998,146.44724,118.68236,0.033085164,2.2566917,0.029321026,0.028465034,2.1047873,0.025124762000000002,0.024382502,1.9830216,0.021954885,0.022424158,1.8308939999999998,0.019772539,0.014861837,1.6883628000000002,0.013548346000000001,0.013740216000000001,1.5441421999999998,0.012238792,0.011702443,1.4837636,0.010568824,0.010897638000000001,1.3804386999999998,0.00969674,0.011248399,1.3326944,0.009847706,0.009873943,1.2698871999999999,0.008715245,0.009238574,1.2112776,0.008216578,0.009116036,1.1525393,0.008038631,0.009125682,1.0798632,0.00802961,0.008696797,1.0235494,0.007677552,0.009105986,0.983,0.0080288965,0.009141235,0.9521291999999999,0.008077833000000001,0.032424133,2.1393538,0.028441357999999996,0.026482632000000002,1.9462383,0.02334044,0.022391664,1.8633671000000005,0.019784428,0.019983927,1.7332444,0.017614853,0.013928543,1.6028361,0.012287471000000001,0.011439871,1.5294336000000002,0.0103716925,0.0102443155,1.4456971,0.0093986895,0.00931965,1.3534003000000001,0.008385815999999999,0.008969194,1.314309,0.008001224,0.007977324000000001,1.2503296,0.006998536600000001,0.007507983599999999,1.1614303999999998,0.006644538,0.00733053,1.1095825000000001,0.0064553,0.008560086,1.0843781000000001,0.0075249090000000015,0.007979349,1.0368828,0.007035855,0.008134180999999999,0.98925006,0.007174112,0.008616494,0.9539850000000001,0.0075929905000000015,3.3525970000000003,0.07579405,2.9261956000000002,0.05316701,2.6962154,0.047728304000000006,2.4508172999999998,0.04454008,1.7069,0.1711,,0.2423,,,-1.1561862872957085,0.01856788554138876,-1.097834197534281,0.11213579724845604,-0.2404396524915596,0.06846021965984006,1.5842086804315056,inf,0.9656083251037894,-1.0620501786236642,0.02171553299111042,-1.0445240187270846,0.017266325068611314,-0.208784186594835,0.07605374729051649,2.2630626749196803,inf,1.3704092721206442,74.88,44.35,1.0,0.0,0.0,Changing Shape,nan,nan,nan,nan,,,,,,,nan,,1,44.35,1.01,1.0132083
GLEAM J022114-182754,02:21:14.87,-18:27:54.20,35.312683,0.00010542221000000001,-18.465248000000006,7.668211999999999e-05,0.57,0.57,0.004897752,139.69885,112.85325,143.02666000000005,116.17216,0.69729817,0.004169087,0.004096669,141.88284,114.48836999999999,145.16058,117.7662,0.026816465,0.8209429,0.023343008,0.020821087,0.8664816999999999,0.018260824,0.018986443000000002,0.79712325,0.016494807,0.016587805,0.7686838,0.014367046000000001,0.013407003999999998,0.72898763,0.011555379,0.011382716999999999,0.6962134,0.009765109000000001,0.010312970999999999,0.6887408,0.008996191,0.009524205,0.6665475000000001,0.008133912,0.010159084,0.6327421,0.008672757,0.009218312,0.6032510999999999,0.007880583,0.008881706999999999,0.6054651999999999,0.0075253476,0.008546145,0.59277105,0.0071803825,0.00875592,0.5659512,0.007375006,0.008462896,0.57961196,0.007076715600000002,0.008456164,0.5685796,0.0070952544999999985,0.008955352,0.5299362,0.0074942713,0.02326783,1.1116636,0.020623032,0.01985751,1.1025120000000002,0.017487368,0.01609175,1.0629327,0.014117083,0.014611728000000001,1.0072848,0.012839616000000002,0.011427023,0.9812109,0.010126010999999999,0.009487401,0.92388374,0.008252853499999999,0.008271121999999999,0.9107405999999999,0.007403919,0.0083568785,0.8568296999999999,0.0072920304000000016,0.0079834135,0.82836163,0.006810926,0.007070842,0.78381956,0.006017330600000001,0.0065435986,0.7659871,0.005522261999999999,0.006211238399999999,0.7390875,0.0052696597,0.006938827,0.7230116,0.005932698,0.006657527,0.6983693,0.005604196,0.0063539584999999996,0.6658225,0.0053627219999999995,0.006966157,0.66582507,0.0058704414,1.1022465,0.06932525,0.9213049000000001,0.05067994,0.82540065,0.045650105999999996,0.8707729999999999,0.042852767,0.5971000000000001,0.0601,,,0.1306,1.02,-0.6403536803989159,0.03144803701729749,-0.7673897267311136,0.05757661739989185,0.04361280086687968,0.14761060549453084,1.9910755596150929,inf,2.1223837938267742,-0.7604897537187242,0.03201219775748093,-0.8818862672182414,0.015804842853170614,-0.2786267680972026,0.0925899116190052,3.7611642988372718,inf,1.6784045012381517,2543.80,172.82,1.0,0.0,0.0,Changing Shape,nan,nan,02 21 14.94,-18 27 58.7,,,,,,,nan,,1,172.82,0.57,0.69729817
GLEAM J022529-242113,02:25:29.39,-24:21:13.85,36.373188,5.6921246e-05,-24.354197,3.9238974e-05,1.28,1.28,0.0047301045,143.00461,113.02893,146.34201000000004,118.33121499999999,1.3395191,0.0041746856,0.004004035,144.14133999999999,114.43435,147.45302,119.67817,0.027152317000000002,1.6153438999999998,0.024666116000000002,0.022724092,1.6109568,0.020737303000000002,0.018627616,1.6356473,0.016819637,0.017579537,1.6170768999999998,0.015678586,0.014907048000000001,1.5652236000000002,0.013457068,0.013136945,1.5363524,0.011617193,0.012184351000000001,1.4857433999999998,0.010679329,0.01060214,1.4818717,0.009534711,0.010856154,1.4451835,0.0094621675,0.009824826,1.401968,0.008553314000000001,0.009054314,1.3909976000000002,0.007843443,0.008980638,1.3604943999999999,0.0076331124,0.008052351,1.3133078999999999,0.006960344499999999,0.007887125,1.2742543,0.006621467,0.007335288499999999,1.239731,0.0061763930000000005,0.0075005290000000014,1.2069678,0.0063224523,0.025023787999999998,1.7930677,0.022562178,0.021342095,1.784888,0.019002923999999997,0.017025564,1.7999470000000002,0.015580159,0.015382082,1.7749859000000001,0.013957185,0.013267073999999998,1.6946192,0.01196361,0.011105328000000001,1.6491822,0.010240183,0.010112467,1.6170236,0.009330672,0.009303938000000001,1.5807938999999998,0.008459432,0.0086586205,1.5648681,0.0074916417,0.007834283000000001,1.523441,0.0069309636,0.0072932080000000015,1.468982,0.0065162345,0.0070866034,1.4258615,0.0061720659999999995,0.0066510863,1.3643452,0.005757027,0.006349006,1.3232093999999999,0.005417458000000001,0.006320923000000001,1.2857435,0.0052751740000000005,0.0063375263,1.2726806,0.0053682980000000005,1.5627688,0.069457985,1.5868368999999998,0.049476977000000005,1.5735135,0.043376635999999996,1.5819982,0.04233366,1.4919000000000002,0.1494,1.03,,0.4889,1.52,-0.4236980357751521,0.038752740263637335,-0.5310163460896458,0.058205411152946335,-0.5576621935521577,0.05055570598076145,7.536822544480091,inf,0.7552415511631899,-0.4957277027463526,0.044384707615980526,-0.567553200505541,0.09523634461465312,-0.635671899250354,0.05991578986926261,11.929578503018167,inf,1.1978984301097018,410.27,61.94,1.0,1.0,1.0,Changing Shape,LS,LS,02 25 29.59,-24 21 16.5,,,,,,,nan,,1,61.94,1.28,1.3395191
