# q chi1 chi2 r J xi d
# 0.5 0.3 0.9 200.0 3.14 -0.01 2000
# S_vals t_vals S_sample t_sample S_distr t_distr
0.13398128395414438 1349195.8245757571 0.194829590695331 2220772.1706687445 3.4627908285775257 2.831082838470449e-07
0.13408084363107628 1350667.4803142492 0.14294371578581505 1460499.5254428762 3.4638895893357375 2.831082838470449e-07
0.1341804033080082 1351632.0921944089 0.1683323699391408 1800309.8021378166 3.464990990115593 2.831082838470449e-07
0.13427996298494013 1353104.522392292 0.03930633678242914 201052.80650047984 3.466095035482577 2.831082838470449e-07
0.13437952266187206 1354323.6264274132 0.21745792112564521 2710739.2302103913 3.4672017300269635 2.831082838470449e-07
0.13447908233880396 1355543.118687174 0.22952716736742892 3166364.8587284265 3.468311078363885 2.831082838470449e-07
0.13457864201573588 1356763.0096476634 0.2273524507709604 3051985.897055501 3.469423085133405 2.831082838470449e-07
0.1346782016926678 1357983.27845627 0.16049518266404775 1690546.8418085359 3.470537755000589 2.831082838470449e-07
0.13477776136959974 1359203.9526036256 0.2260935664943547 2996685.6052146107 3.471655092655583 2.831082838470449e-07
0.13487732104653166 1360425.0077443782 0.22616572362345025 2999703.0257034115 3.472775102813681 2.831082838470449e-07
0.1349768807234636 1361646.4625636307 0.19273396706877172 2183587.9308599383 3.473897790215403 2.831082838470449e-07
0.13507644040039551 1362868.315046114 0.04253933208286102 256850.9554759862 3.475023159626571 2.831082838470449e-07
0.13517600007732744 1363836.8471972093 0.1787955306960597 1955352.8690039078 3.476151215838384 2.831082838470449e-07
0.13527555975425937 1365313.2072403028 0.04485808137138848 292577.68363107723 3.477281963667492 2.831082838470449e-07
0.1353751194311913 1366536.2491138915 0.16004794778500117 1684695.7072503332 3.47841540795608 2.831082838470449e-07
0.13547467910812322 1367759.6895607135 0.22338373437612682 2893647.330246143 3.4795515535719383 2.831082838470449e-07
0.13557423878505515 1368983.5309865796 0.0489154196768947 350137.28913864517 3.4806904054085472 2.831082838470449e-07
0.13567379846198707 1370207.7743126876 0.18319484766341945 2024279.1999623806 3.4818319683851526 2.831082838470449e-07
0.13577335813891897 1371178.704411382 0.13715479239691103 1388213.1897445312 3.4829762474468464 2.831082838470449e-07
0.1358729178158509 1372657.4658119688 0.10390938212438884 995112.0665173589 3.484123247564651 2.831082838470449e-07
0.13597247749278282 1373882.9172936757 0.23171109944960408 3339920.0107223466 3.4852729737355963 2.831082838470449e-07
0.13607203716971475 1375108.7740763724 0.0603499009990144 495356.4890643412 3.4864254309828024 2.831082838470449e-07
0.13617159684664665 1376081.3208638832 0.20819964883022943 2484625.229739111 3.4875806243555645 2.831082838470449e-07
0.13627115652357857 1377307.9893828633 0.2236683243618918 2903717.2161733215 3.4887385589294357 2.831082838470449e-07
0.1363707162005105 1378788.7811199124 0.13668391879938335 1382651.6825459648 3.4898992398063093 2.831082838470449e-07
0.13647027587744243 1379762.550455905 0.23225609215325452 3418903.310792181 3.4910626721145066 2.831082838470449e-07
0.13656983555437435 1380990.4449451277 0.04380075053452954 276613.7730812163 3.4922288610088583 2.831082838470449e-07
0.13666939523130628 1382472.4606833053 0.09180752285466745 857487.7453827742 3.4933978116707984 2.831082838470449e-07
0.1367689549082382 1383447.4666805684 0.16393224004840412 1737964.024277387 3.4945695293084413 2.831082838470449e-07
0.13686851458517013 1384930.3113121986 0.17980810739836975 1970998.2446970306 3.495744019156678 2.831082838470449e-07
0.13696807426210206 1386159.8534139441 0.2256108735008479 2976913.5349029214 3.49692128647726 2.831082838470449e-07
0.13706763393903398 1387136.0957856248 0.19023145568708685 2140307.190212733 3.4981013365588898 2.831082838470449e-07
0.1371671936159659 1388620.182571169 0.07226169697333618 635245.1037589377 3.4992841747173085 2.831082838470449e-07
0.13726675329289784 1389850.9721038546 0.034278825004566825 69779.62054528418 3.5004698062953943 2.831082838470449e-07
0.13736631296982973 1391082.1799064253 0.17010628498753866 1825567.8777074078 3.5016582366632405 2.831082838470449e-07
0.13746587264676166 1392313.8028357695 0.14450344539979587 1480242.8758464046 3.5028494712182625 2.831082838470449e-07
0.1375654323236936 1393545.8446247582 0.03376114547068431 38757.84589637523 3.50404351538528 2.831082838470449e-07
0.1376649920006255 1394524.5983784348 0.2114777433560148 2559054.7213842776 3.505240374616614 2.831082838470449e-07
0.1377645516775574 1395757.4845765086 0.04836690510301968 342631.85890486 3.506440054392182 2.831082838470449e-07
0.13786411135448934 1397244.5075821257 0.08363054494836904 764885.564531918 3.5076425602195918 2.831082838470449e-07
0.13796367103142126 1398224.5251188648 0.22200210385101077 2846797.013143253 3.5088478976342405 2.831082838470449e-07
0.1380632307083532 1399458.6814548546 0.09786181380576746 926168.3344708931 3.510056072199404 2.831082838470449e-07
0.13816279038528512 1400946.9774495612 0.17872794175596118 1954312.9996877487 3.511267089506344 2.831082838470449e-07
0.13826235006221704 1402181.9820849937 0.14172857881509401 1445199.441336346 3.5124809551743965 2.831082838470449e-07
0.13836190973914897 1403417.4216076962 0.23181572512825663 3352372.887309094 3.513697674851079 2.831082838470449e-07
0.1384614694160809 1404653.2852580873 0.0712565862261696 623662.2570346416 3.5149172542121843 2.831082838470449e-07
0.13856102909301282 1405889.5748668674 0.17318919420060608 1870870.9329802464 3.516139698961886 2.831082838470449e-07
0.13866058876994475 1407126.3021334722 0.03830156724907775 181412.7040881487 3.5173650148328335 2.831082838470449e-07
0.13876014844687667 1408109.742458954 0.22448077095711585 2933368.138972331 3.5185932075862607 2.831082838470449e-07
0.1388597081238086 1409347.329918527 0.19813733326408484 2281408.8310849024 3.5198242830120834 2.831082838470449e-07
0.1389592678007405 1410839.0617414361 0.21908599194690642 2756852.025705527 3.521058246929009 2.831082838470449e-07
0.13905882747767243 1412077.5208159457 0.18159744707221429 1998706.6890419018 3.5222951051846327 2.831082838470449e-07
0.13915838715460435 1413062.696980293 0.17631142373559264 1917487.6665281805 3.5235348636555517 2.831082838470449e-07
0.13925794683153628 1414302.0242915726 0.22239025456215822 2859639.961230685 3.524777528247464 2.831082838470449e-07
0.13935750650846818 1415795.5032682335 0.033699078687279574 33210.92670395873 3.5260231048952786 2.831082838470449e-07
0.1394570661854001 1417035.7074389562 0.15689004534979173 1641738.6484555479 3.5272715995632242 2.831082838470449e-07
0.13955662586233203 1418022.6354191508 0.10023901986443035 953217.8081024573 3.528523018244958 2.831082838470449e-07
0.13965618553926396 1419517.4332434938 0.22696940387486453 3034520.627263762 3.529777366963668 2.831082838470449e-07
0.13975574521619588 1420758.959216867 0.11739857212914856 1151049.191257084 3.531034651772193 2.831082838470449e-07
0.1398553048931278 1422000.9227739922 0.17745042059183874 1934760.3738716298 3.53229487875313 2.831082838470449e-07
0.13995486457005973 1423243.3375558637 0.03875771926649612 190514.09528928174 3.5335580540189437 2.831082838470449e-07
0.14005442424699166 1424486.1942742201 0.13673905577422601 1383078.422950066 3.534824183712078 2.831082838470449e-07
0.1401539839239236 1425729.4971399074 0.11882172058129618 1167732.9156980743 3.536093274005078 2.831082838470449e-07
0.1402535436008555 1426973.2448110562 0.21388159051311084 2617182.220400168 3.537365331100696 2.831082838470449e-07
0.14035310327778744 1427963.7272977636 0.22277722728128993 2872684.359619006 3.53864036123201 2.831082838470449e-07
0.14045266295471937 1429208.3729179068 0.05572294411729631 438581.1543855508 3.5399183706625386 2.831082838470449e-07
0.14055222263165126 1430453.4684957457 0.11910452078318437 1171054.4342240854 3.5411993656863627 2.831082838470449e-07
0.1406517823085832 1431952.7297713247 0.2323249248815849 3433269.4094669977 3.542483352628234 2.831082838470449e-07
0.14075134198551512 1432945.0137312233 0.15442885227236866 1608922.2718598163 3.543770337843705 2.831082838470449e-07
0.14085090166244704 1434445.1798511404 0.18421654937227544 2040657.8801003904 3.5450603277192387 2.831082838470449e-07
0.14095046133937894 1435692.0852151953 0.16568396593482024 1762741.8528618293 3.5463533286723363 2.831082838470449e-07
0.14105002101631087 1436939.4481082896 0.05268266370306627 399996.6199623513 3.547649347151655 2.831082838470449e-07
0.1411495806932428 1438187.2645756034 0.11852516499279721 1164252.079421662 3.548948389637134 2.831082838470449e-07
0.14124914037017472 1439435.5358055425 0.10490003789804178 1006451.2438198252 3.550250462640107 2.831082838470449e-07
0.14134870004710665 1440430.5581952615 0.09169457949679682 856208.4300423161 3.551555572703446 2.831082838470449e-07
0.14144825972403857 1441679.7509599552 0.23252311000711962 3500601.53851818 3.552863726401664 2.831082838470449e-07
0.1415478194009705 1442929.404294539 0.07166684607574146 628393.5108382565 3.5541749303410612 2.831082838470449e-07
0.14164737907790242 1444433.2335370479 0.11377097062289387 1108745.9818865326 3.555489191159834 2.831082838470449e-07
0.14174693875483435 1445683.8119696463 0.04694890142793732 322866.55992392264 3.5568065155282174 2.831082838470449e-07
0.14184649843176628 1446934.8526586513 0.1541596518973686 1605356.4698863504 3.5581269101486055 2.831082838470449e-07
0.1419460581086982 1448186.3587385998 0.13326134407840057 1340653.7494744102 3.559450381755686 2.831082838470449e-07
0.14204561778563013 1449184.6171820709 0.053292278593582085 407834.1475002156 3.560776937116563 2.831082838470449e-07
0.14214517746256203 1450437.0565686985 0.23124476161732466 3292134.812253806 3.562106583030901 2.831082838470449e-07
0.14224473713949395 1451689.9640915943 0.22588714580764568 2988144.143716978 3.5634393263310478 2.831082838470449e-07
0.14234429681642588 1452943.340841248 0.060168188144225455 493161.81215363194 3.5647751738821687 2.831082838470449e-07
0.1424438564933578 1454197.187910255 0.2310708518529291 3276585.508165474 3.566114132582388 2.831082838470449e-07
0.1425434161702897 1455451.5063943171 0.22479278313676604 2945142.1035680934 3.5674562093629163 2.831082838470449e-07
0.14264297584722163 1456706.2973910263 0.20512932804687067 2419070.816485966 3.568801411188194 2.831082838470449e-07
0.14274253552415356 1457961.562000466 0.08800604377171252 814443.7200408854 3.5701497450560202 2.831082838470449e-07
0.14284209520108548 1459471.0124243766 0.16671161497708042 1776993.6768237958 3.5715012179977035 2.831082838470449e-07
0.1429416548780174 1460727.2311463256 0.11354799211537898 1106155.6127267613 3.5728558370781895 2.831082838470449e-07
0.14304121455494934 1461730.208544952 0.06864366421924017 593404.8760725801 3.574213609396208 2.831082838470449e-07
0.14314077423188126 1462987.3786572467 0.2262671657094784 3003973.615521056 3.575574542084415 2.831082838470449e-07
0.1432403339088132 1464245.0279205889 0.2071130790837364 2461007.442868162 3.57693864230953 2.831082838470449e-07
0.14333989358574512 1465503.157450207 0.2057546055275668 2432132.19618923 3.578305917272485 2.831082838470449e-07
0.14343945326267704 1466761.7683638358 0.17356538644821523 1876179.313362945 3.579676374208566 2.831082838470449e-07
0.14353901293960897 1468020.8617815499 0.2127666273640244 2589805.056102694 3.5810500203875604 2.831082838470449e-07
0.1436385726165409 1469534.1499552757 0.2322560531410306 3418895.6856726734 3.5824268631139056 2.831082838470449e-07
0.1437381322934728 1470540.500624016 0.21693997298563647 2696577.1586328307 3.583806909726829 2.831082838470449e-07
0.14383769197040472 1471801.0483019294 0.19785415563104097 2276117.44999404 3.5851901676005062 2.831082838470449e-07
