100.0 2.24 -0.49999999999999983 0.3187416087616088
99.91 2.238893471389664 -0.499999999999752 0.3155431880519805
99.82 2.2377862459784548 -0.4999999999997624 0.3123487292030328
99.73 2.236678325087786 -0.49999999999976724 0.30916623125846726
99.64 2.2355697105291408 -0.49999999999968014 0.3060037379890871
99.55 2.234460404588741 -0.4999999999996397 0.3028693253860859
99.46 2.233350410011526 -0.49999999999961053 0.29977108830808413
99.37 2.2322397299845482 -0.49999999999962863 0.2967171260932233
99.28 2.2311283681199185 -0.49999999999962674 0.2937155269407807
99.19 2.230016328437393 -0.49999999999962635 0.29077435087292197
99.1 2.228903615346699 -0.49999999999962547 0.28790161109351636
99.01 2.227790233629708 -0.4999999999996253 0.28510525358015426
98.92 2.226676188422519 -0.4999999999996249 0.28239313476958333
98.83 2.225561485197533 -0.49999999999962497 0.2797729972319915
98.74 2.2244461297455844 -0.49999999999962597 0.2772524432739559
98.65 2.2233301281581803 -0.4999999999996293 0.27483890646448866
98.56 2.2222134868099 -0.4999999999996293 0.27253962114272173
98.47 2.221096212340987 -0.4999999999996302 0.2703615900388811
98.38 2.219978311640171 -0.49999999999963063 0.26831155022015846
98.29 2.218859791827727 -0.49999999999963257 0.26639593765856295
98.2 2.2177406602388143 -0.4999999999996344 0.26462085080468645
98.11 2.21662092440707 -0.4999999999996362 0.2629920136368574
98.02 2.2155005920484703 -0.4999999999996375 0.26151473873433834
97.93 2.2143796710454744 -0.499999999999639 0.26019389099197715
97.84 2.213258169431397 -0.4999999999996416 0.259033852646871
97.75 2.212136095375038 -0.4999999999996442 0.2580384903208985
97.66 2.211013457165508 -0.4999999999996473 0.2572111247924575
97.57 2.209890263197249 -0.49999999999964934 0.25655450419342296
97.48 2.2087665219552166 -0.49999999999965183 0.25607078128191324
97.39 2.2076422420001753 -0.4999999999996546 0.2557614953677404
97.3 2.2065174319540954 -0.4999999999996606 0.2556275593676063
97.21 2.2053921004855885 -0.49999999999966627 0.2556692523445088
97.12 2.2042662562953637 -0.4999999999996714 0.2558862177461253
97.03 2.203139908101646 -0.4999999999996739 0.2562774674061407
96.94 2.202013064625538 -0.49999999999967626 0.2568413912185678
96.85 2.200885734576251 -0.49999999999967937 0.2575757722451212
96.76 2.1997579266362055 -0.49999999999968325 0.25847780687743066
96.67 2.1986296494459237 -0.49999999999968703 0.2595441295554328
96.58 2.1975009115887123 -0.49999999999969014 0.26077084144597545
96.49 2.196371721575069 -0.499999999999692 0.2621535424149982
96.4 2.1952420878268004 -0.4999999999996937 0.26368736558427563
96.31 2.194112018660822 -0.4999999999996948 0.26536701374963145
96.22 2.1929815222726057 -0.4999999999996958 0.26718679695004727
96.13 2.191850606719262 -0.49999999999969674 0.26914067051318785
96.04 2.1907192799022472 -0.49999999999969746 0.27122227295857554
95.95 2.18958754954967 -0.4999999999996979 0.2734249632103793
95.86 2.1884554231982167 -0.49999999999969846 0.2757418566527802
95.77 2.187322908174679 -0.4999999999996986 0.27816585964744056
95.68 2.1861900115771062 -0.49999999999969863 0.2806897022205033
95.59 2.1850567402556034 -0.4999999999996986 0.28330596871215036
95.5 2.1839231007927866 -0.4999999999996983 0.28600712626201774
95.41 2.182789099483951 -0.49999999999969785 0.2887855510765697
95.32 2.181654742316978 -0.4999999999996966 0.2916335524883289
95.23 2.180520034952043 -0.49999999999969436 0.29454339487089565
95.14 2.179384982701183 -0.4999999999996918 0.29750731751759985
95.05 2.1782495905077917 -0.4999999999996907 0.3005175526257918
94.96 2.177113862926136 -0.4999999999996898 0.3035663415536003
94.87 2.17597780410096 -0.4999999999996886 0.30664594953239394
94.78 2.1748414177472934 -0.4999999999996857 0.3097486790270246
94.69 2.1737047071305624 -0.49999999999968225 0.3128668819383798
94.6 2.172567675047124 -0.4999999999996788 0.31599297083967903
94.51 2.171430323805335 -0.4999999999996708 0.31911942943050897
94.42 2.1702926552073003 -0.4999999999996595 0.32223882238160484
94.33 2.1691546705314213 -0.49999999999964795 0.3253438047296445
94.24 2.1680163705158946 -0.49999999999963995 0.32842713096576853
94.15 2.1668777553433016 -0.4999999999996352 0.33148166394459244
94.06 2.1657388246264375 -0.4999999999996302 0.3345003837227914
93.97 2.164599577395528 -0.49999999999962574 0.33747639641830185
93.88 2.163460012086985 -0.49999999999959477 0.3404029431631581
93.79 2.1623201265338396 -0.4999999999995546 0.34327340920560273
93.7 2.161179917958012 -0.4999999999995123 0.34608133319946915
93.61 2.160039382964544 -0.4999999999994684 0.3488204167031706
93.52 2.158898517537923 -0.49999999999942246 0.35148453389489553
93.43 2.1577573170406463 -0.4999999999993959 0.35406774149628645
93.34 2.1566157762140983 -0.49999999999938033 0.3565642888835242
93.25 2.15547388918188 -0.4999999999993697 0.35896862835304233
