100.0 2.24
99.91 2.2388938445230058
99.82 2.2377871959597764
99.73 2.2366800536577363
99.64 2.235572416956332
99.55 2.234464285193536
99.46 2.2333556577058435
99.37 2.2322465338282695
99.28 2.2311369128943412
99.19 2.230026794236095
99.1 2.2289161771840744
99.01 2.227805061067319
98.92 2.2266934452133658
98.83 2.2255813289482407
98.74 2.2244687115964563
98.65 2.223355592481006
98.56 2.222241970923357
98.47 2.221127846243452
98.38 2.2200132177596963
98.29 2.2188980847889583
98.2 2.2177824466465625
98.11 2.216666302646287
98.02 2.2155496521003544
97.93 2.214432494319431
97.84 2.2133148286126194
97.75 2.212196654287454
97.66 2.2110779706498973
97.57 2.209958777004334
97.48 2.208839072653565
97.39 2.207718856898803
97.3 2.20659812903967
97.21 2.205476888374186
97.12 2.2043551341987726
97.03 2.203232865808239
96.94 2.2021100824957833
96.85 2.200986783552984
96.76 2.1998629682697968
96.67 2.1987386359345464
96.58 2.197613785833925
96.49 2.196488417252986
96.4 2.1953625294751355
96.31 2.194236121782132
96.22 2.1931091934540765
96.13 2.1919817437693156
96.04 2.1908537720040675
95.95 2.1897252774333436
95.86 2.1885962593305672
95.77 2.18746671696748
95.68 2.186336649614136
95.59 2.185206056538895
95.5 2.184074937008419
95.41 2.182943290287664
95.32 2.1818111156398796
95.23 2.180678412326597
95.14 2.179545179607628
95.05 2.178411416741057
94.96 2.1772771229832357
94.87 2.1761422975887803
94.78 2.1750069398105607
94.69 2.1738710488996986
94.6 2.1727346241055616
94.51 2.1715976646757555
94.42 2.17046016985612
94.33 2.1693221388907222
94.24 2.168183571021851
94.15 2.1670444654900116
94.06 2.1659048215339194
93.97 2.164764638390494
93.88 2.163623915294852
93.79 2.1624826514803055
93.7 2.161340846178348
93.61 2.160198498618658
93.52 2.1590556080290866
93.43 2.157912173635652
93.34 2.1567681946625363
93.25 2.1556236703320772
93.16 2.154478599864762
93.07 2.153332982479222
92.98 2.1521868173922254
92.89 2.1510401038186724
92.8 2.1498928409715896
92.71 2.1487450280621188
92.62 2.1475966642995195
92.53 2.1464477488909215
92.44 2.145298281041439
92.35 2.1441482599546227
92.26 2.1429976848321135
92.17 2.141846554873633
92.08 2.1406948692769774
91.99 2.139542627238009
91.9 2.138389827950655
91.81 2.1372364706068927
91.72 2.1360825543967508
91.63 2.134928078508299
91.54 2.1337730421276406
91.45 2.132617444438908
91.36 2.131461284624255
91.27 2.130304561863851
91.18 2.129147275335873
91.09 2.127989424216498
91.0 2.1268310076798995
90.91 2.1256720248982384
90.82 2.1245124750416555
90.73 2.1233523572782658
90.64 2.1221916707741513
90.55 2.121030414693355
90.46000000000001 2.1198685881978716
90.37 2.118706190447644
90.28 2.1175432206005507
90.19 2.1163796778124047
90.1 2.1152155612369437
90.01 2.1140508700258227
89.92 2.1128856033286065
89.83 2.111719760292765
89.74 2.110553340063662
89.65 2.1093863417845515
89.56 2.1082187645965695
89.47 2.107050607638725
89.38 2.105881870047894
89.29 2.1047125509588134
89.2 2.103542649504014
89.11 2.102372164813505
89.02 2.1012010960154632
88.93 2.1000294422359835
88.84 2.0988572025989853
88.75 2.0976843762262005
88.66 2.096510962237168
88.57 2.095336959749227
88.48 2.0941623678775065
88.39 2.0929871857349207
88.3 2.0918114124321576
88.21000000000001 2.0906350470776753
88.12 2.0894580887776906
88.03 2.0882805366361743
87.94 2.0871023897548397
87.85 2.085923647233138
87.76 2.084744308168248
87.67 2.0835643716550702
87.58 2.0823838367862155
87.49 2.081202702652002
87.4 2.0800209683404414
87.31 2.078838632937234
