ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
173.1214609,3.9580608,0.0835,0.0943,-0.0221,260.3588757,60.1320169,172.1202579,0.9055523,929.276,586.643,927.127,584.166,4430801125000166,44308a125-000166,125,44308a,166,13.331,0.035,31.1,1.415,12.799,0.067,16.1,0.897,1.111,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,82.167,00,0000,0000,56642.95467875,0,,0,,25.287,3.361,0.000,67.981,4.986,0.000,940.9500,30.2680,553.2200,34.3330,7.50,7.50,13.344,0.045,0,0.257,12.816,0.111,2,0.322,13.987,0.047,0,13.562,0.113,2,13.601,0.045,0,13.138,0.111,2,13.476,0.048,0,12.995,0.135,2,13.421,0.053,2,12.956,0.160,2,13.386,0.060,2,12.959,0.190,2,13.376,0.070,2,12.988,0.232,2,13.408,0.083,2,13.031,0.289,2,13.468,0.100,2,13.065,0.346,2,1731104501351005553,0.185529,-41.2,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.241085,16.5,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904342820142530,0.1194793216233470,0.0690262610557395,220002232,15404904430304
173.1214702,3.9580624,0.0980,0.1029,-0.0379,260.3588886,60.1320238,172.1202658,0.9055575,225.171,483.779,226.789,484.405,4429201081000137,44292a081-000137,81,44292a,137,13.337,0.034,31.8,1.261,12.802,0.078,13.9,0.915,1.040,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,12.691,00,0000,0000,56642.42749918,0,,0,,26.778,4.278,1.512,67.566,4.804,0.000,935.5700,29.4440,551.6400,39.6270,7.50,7.50,13.296,0.038,0,0.257,12.751,0.141,2,0.322,13.968,0.043,0,13.573,0.191,2,13.553,0.038,0,13.073,0.141,2,13.395,0.040,0,12.865,0.131,2,13.316,0.045,0,12.795,0.142,2,13.275,0.052,1,12.790,0.176,3,13.257,0.060,1,12.815,0.240,3,13.232,0.069,3,12.846,0.293,3,13.193,0.077,3,12.890,0.332,3,1731104501351005553,0.205225,-49.3,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.228092,8.9,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904342994938971,0.1194791606295340,0.0690262889144014,220002232,15404904430304
173.1214351,3.9581396,0.0869,0.1086,0.0327,260.3587390,60.1320642,172.1202031,0.9056145,320.832,40.784,319.977,40.971,4429302149000147,44293b149-000147,149,44293b,147,13.413,0.038,28.2,1.104,12.819,0.066,16.6,0.648,0.841,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,25.009,00,0000,0000,56642.49333294,0,,0,,26.538,4.095,0.000,68.005,4.836,0.000,872.2100,30.8880,543.1900,32.7860,7.50,7.50,13.362,0.044,0,0.257,12.760,0.098,0,0.322,14.028,0.050,0,13.581,0.113,0,13.619,0.044,0,13.082,0.098,0,13.459,0.049,1,12.857,0.100,3,13.384,0.057,3,12.751,0.110,3,13.339,0.065,3,12.685,0.123,3,13.300,0.073,3,12.655,0.142,3,13.255,0.080,3,12.683,0.172,3,13.207,0.087,3,12.773,0.212,3,1731104501351005553,0.146981,-168.4,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.169604,108.1,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904341339624300,0.1194797562410630,0.0690276330947722,220002232,15404904430305
173.1214468,3.9580934,0.1091,0.1099,-0.0286,260.3588136,60.1320344,172.1202321,0.9055767,675.613,89.246,672.929,87.849,4430102149000149,44301b149-000149,149,44301b,149,13.291,0.042,25.7,1.607,12.626,0.064,17.0,0.634,1.036,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,102.291,00,0000,0000,56642.75692273,0,,0,,24.189,3.894,0.000,67.232,4.965,0.000,975.9600,38.0430,648.4600,38.2290,7.50,7.50,13.348,0.109,2,0.257,12.747,0.140,0,0.322,13.972,0.101,2,13.474,0.142,0,13.605,0.109,2,13.069,0.140,0,13.477,0.121,2,12.953,0.164,2,13.410,0.123,3,12.951,0.187,3,13.374,0.129,3,12.979,0.211,3,13.375,0.140,3,13.006,0.240,3,13.434,0.164,3,13.015,0.271,3,13.581,0.211,3,13.006,0.305,3,1731104501351005553,0.074873,-72.7,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.164798,46.3,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904342136195360,0.1194795606570020,0.0690268286759643,220002232,15404904430304
173.1214784,3.9580213,0.1048,0.1234,-0.0389,260.3589515,60.1319959,172.1202895,0.9055229,16.474,316.386,18.630,318.039,7156101120000175,71561a120-000175,120,71561a,175,13.625,0.042,25.8,1.145,13.045,0.068,16.0,1.190,1.111,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,21.612,00,0000,0000,57538.00688934,0,,0,,21.040,3.889,0.000,49.034,4.394,0.000,715.8300,27.7100,436.0900,27.2340,7.50,7.50,13.523,0.073,0,0.260,12.978,0.114,0,0.326,14.214,0.074,0,13.805,0.132,0,13.783,0.073,0,13.304,0.114,0,13.617,0.072,3,13.122,0.131,3,13.544,0.075,3,13.090,0.155,3,13.512,0.081,3,13.097,0.178,3,13.511,0.091,3,13.082,0.200,3,13.529,0.104,3,13.055,0.220,3,13.565,0.120,3,13.070,0.254,3,1731104501351005553,0.337143,-33.3,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.373364,0.9,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904343657513900,0.1194790248116240,0.0690255732950078,220002232,15404904416544
173.1214589,3.9580278,0.1065,0.1162,-0.0444,260.3589125,60.1319894,172.1202691,0.9055212,206.043,365.370,207.257,366.103,7155701120000195,71557a120-000195,120,71557a,195,13.555,0.039,27.7,1.184,13.074,0.085,12.7,0.736,0.904,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,10.344,00,0000,0000,57537.87585870,0,,0,,22.981,4.472,0.000,48.503,5.503,0.000,763.5500,27.5570,424.4300,33.3210,7.50,7.50,13.516,0.043,1,0.260,13.108,0.413,3,0.326,14.207,0.050,1,13.887,0.397,3,13.776,0.043,1,13.434,0.413,3,13.601,0.045,1,13.257,0.484,3,13.513,0.050,1,12.424,,32,13.451,0.056,1,12.390,,32,13.402,0.063,1,12.381,,32,13.373,0.070,3,12.355,,32,13.372,0.080,3,12.323,,32,1731104501351005553,0.282878,-24.0,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.358031,12.2,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904343173135910,0.1194793609574160,0.0690256864708267,220002232,15404904430096
173.1214315,3.9580791,0.1084,0.1260,-0.0099,260.3588065,60.1320138,172.1202237,0.9055575,103.435,13.792,103.667,15.034,7154701069000182,71547a069-000182,69,71547a,182,13.536,0.044,24.4,1.017,13.167,0.088,12.3,0.654,0.805,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,64.259,00,0000,0000,57537.54821843,0,,0,,20.652,3.705,0.000,48.852,3.366,0.000,777.2600,31.7900,389.8000,31.6960,7.50,7.50,13.554,0.064,1,0.260,13.279,0.192,3,0.326,14.182,0.067,1,14.019,0.231,3,13.813,0.064,1,13.605,0.192,3,13.678,0.072,1,13.467,0.216,3,13.615,0.091,3,13.454,0.254,3,13.580,0.115,3,13.506,0.307,3,13.554,0.181,3,13.625,0.377,3,13.530,0.237,3,13.843,0.505,3,13.520,0.255,3,13.207,,32,1731104501351005553,0.075626,-12.6,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.240092,46.5,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904341988180581,0.1194798272012700,0.0690265796891814,220002232,15404904430304
173.1214363,3.9582605,0.0936,0.1355,0.0387,260.3585944,60.1321613,172.1201564,0.9057261,283.576,52.775,283.034,53.148,7154301139000182,71543a139-000182,139,71543a,182,13.398,0.050,21.9,1.917,12.923,0.060,18.1,0.669,1.211,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,105.639,00,0000,0000,57537.41718780,0,,0,,21.073,4.172,0.000,47.841,4.061,0.000,882.4900,40.3370,488.0700,26.9740,7.50,7.50,13.446,0.182,2,0.260,12.889,0.117,2,0.326,14.110,0.254,2,13.689,0.099,0,13.706,0.182,2,13.215,0.117,2,13.543,0.163,3,13.001,0.177,3,13.483,0.164,3,12.884,0.204,3,13.463,0.167,3,12.828,0.211,3,13.435,0.167,3,12.805,0.228,3,13.413,0.170,3,12.799,0.244,3,13.410,0.177,3,12.814,0.263,3,1731104501351005553,0.580223,-176.7,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.512426,162.2,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904339918555790,0.1194797180527130,0.0690297381645571,220002232,15404904430310
173.1215005,3.9580748,0.1406,0.1589,0.0517,260.3589220,60.1320519,172.1202886,0.9055808,100.840,928.367,105.040,929.462,7154701070000180,71547a070-000180,70,71547a,180,13.494,0.068,15.9,0.703,12.994,0.087,12.5,0.695,0.661,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,64.448,00,0000,0000,57537.54834575,0,,0,,21.168,3.794,0.000,49.191,4.505,0.000,807.5100,50.7170,456.8800,36.4110,7.50,7.50,13.516,0.118,3,0.260,12.948,0.110,3,0.326,14.210,0.132,3,13.736,0.127,3,13.776,0.118,3,13.274,0.110,3,13.614,0.125,3,13.080,0.116,3,13.554,0.152,3,13.005,0.129,3,13.570,0.182,3,12.995,0.160,3,13.598,0.209,3,13.044,0.237,3,13.602,0.243,3,13.152,0.334,3,13.593,0.276,3,13.278,0.415,3,1731104501351005553,0.278999,-71.3,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.195142,-22.2,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904343478472670,0.1194786350643000,0.0690265048190290,220002232,15404904430176
173.1214142,3.9580550,0.1082,0.1219,0.0497,260.3588081,60.1319842,172.1202174,0.9055286,642.593,153.741,640.354,152.529,7153501069000179,71535a069-000179,69,71535a,179,13.534,0.044,24.8,0.980,12.974,0.067,16.3,0.783,0.837,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,59.435,00,0000,0000,57537.15512653,0,,0,,21.273,4.580,0.000,48.103,5.034,0.000,778.7000,31.3370,465.5600,28.6110,7.50,7.50,13.443,0.078,2,0.260,12.955,0.095,2,0.326,14.109,0.084,2,13.726,0.104,0,13.703,0.078,2,13.281,0.095,2,13.542,0.079,3,13.135,0.108,3,13.463,0.091,3,13.101,0.140,3,13.399,0.104,3,13.108,0.188,3,13.339,0.116,3,13.146,0.247,3,13.276,0.123,3,13.186,0.310,3,13.220,0.130,3,13.225,0.374,3,1731104501351005553,0.166913,15.9,1,13.719,0.026,13.326,0.035,11.022,0.149,8.474,0.389,869923022,0.345469,43.2,1,,15.676,0.0938,14.891,0.1010,14.421,0.1122,-0.9904341915672280,0.1194801297322080,0.0690261600680898,220002232,15404904430304
