cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970002,04242a205,55319.90452450,13.629,0.048,3.204,12.739,0.054,1.346,10.011,0.146,0.974,7.695,0.431,0.906,560.2370,24.8350,506.2380,25.2040,1569.2920,210.6660,132.4880,52.6140,815.221,259.346,812.126,257.294,812.756,256.289,407.117,131.108,1.0,60,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970001,04238a206,55319.77222030,13.596,0.046,2.857,12.774,0.051,1.400,10.095,0.164,0.962,7.536,0.479,0.917,577.7920,24.5750,490.3060,22.8870,1452.6060,218.8810,153.3070,67.6420,965.092,276.760,961.094,274.068,962.676,272.285,481.946,139.693,1.0,58,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970003,04246a205,55320.03682930,13.464,0.038,2.121,12.798,0.057,1.463,10.056,0.154,0.965,7.210,,0.924,652.0940,23.0390,479.3060,25.3300,1505.2960,213.9920,85.1430,60.9280,666.656,228.809,664.374,227.406,663.966,227.241,332.930,116.051,1.0,78,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970015,10017b097,55510.88138260,13.347,0.037,2.564,12.621,0.051,1.529,,,,,,,726.2780,24.5360,564.3380,26.5420,,,,,144.422,315.110,145.588,316.027,,,,,1.0,123,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970005,04253a182,55320.23534930,13.539,0.043,2.404,12.865,0.065,1.727,10.158,0.169,0.969,7.044,,0.905,608.9480,23.9490,450.7020,27.1080,1370.0649,212.9770,115.2780,62.9680,914.278,641.205,912.231,638.740,915.569,635.352,456.660,319.955,1.0,120,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970006,04254a205,55320.30143760,13.583,0.048,2.741,12.801,0.055,1.472,9.967,0.135,0.991,7.249,,0.913,584.5920,25.5980,478.0290,24.0630,1633.9950,203.5760,97.6480,51.0700,364.827,173.599,364.126,173.535,361.666,175.001,182.202,88.834,1.0,130,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970007,04257a182,55320.36765340,13.582,0.055,2.729,12.833,0.062,1.586,10.090,0.177,0.962,7.429,,0.966,585.2730,29.4700,464.1040,26.5030,1458.2980,237.2170,56.9270,56.1080,765.813,628.878,764.619,627.053,766.989,624.424,382.465,313.890,1.0,115,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970008,04259a116,55320.43374190,13.602,0.044,2.918,12.812,0.054,1.505,10.372,0.289,1.059,7.388,0.317,0.944,574.4650,23.3760,473.5140,23.7660,1125.3220,299.5830,175.7040,51.2490,218.049,151.952,218.089,152.549,214.702,154.765,108.919,78.163,1.0,102,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970009,04261a148,55320.49995770,13.526,0.043,2.328,12.821,0.066,1.538,10.389,0.252,1.069,7.852,0.530,0.905,616.2470,24.1520,469.5030,28.3960,1107.5800,256.7520,114.6340,55.9630,616.149,596.066,615.720,594.888,617.013,593.115,307.683,297.695,1.0,90,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970010,04262a205,55320.56604610,13.545,0.055,2.443,12.841,0.056,1.618,9.966,0.135,0.991,7.552,0.360,0.916,605.5910,30.7320,460.7280,23.9560,1635.3060,203.3790,151.0920,50.0790,64.697,112.077,65.398,113.375,61.005,116.468,32.389,58.486,1.0,82,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970011,04265a182,55320.63226180,13.627,0.043,3.181,12.719,0.056,1.336,9.877,0.131,1.053,7.872,,1.143,561.2900,22.1040,515.8800,26.7290,1774.2280,214.8740,-7.0140,56.2450,467.083,551.445,467.360,550.916,467.530,550.035,233.217,275.649,1.0,74,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970012,04269a182,55320.76456600,13.546,0.043,2.453,12.735,0.057,1.343,10.102,0.178,0.962,6.996,0.225,1.142,604.7680,23.7610,508.2970,26.6740,1442.8580,236.3320,252.1240,52.2690,317.756,542.501,318.885,542.625,318.133,542.444,158.629,271.242,1.0,58,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970013,04273a182,55320.89687030,13.498,0.042,2.204,12.752,0.054,1.362,10.223,0.172,0.986,7.461,0.352,0.929,631.9000,24.3520,500.0440,24.7660,1290.2430,203.8730,164.2130,53.1810,167.191,523.976,169.126,524.770,167.395,525.324,83.436,262.092,1.0,60,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970014,04277a182,55321.02917450,13.538,0.040,2.400,12.796,0.058,1.458,10.226,0.173,0.987,7.418,,0.986,609.3340,22.5150,480.1920,25.5980,1286.8840,204.9440,46.7510,62.0670,19.301,500.573,21.994,502.047,19.269,503.342,9.595,250.539,1.0,76,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970016,10021b097,55511.01368660,13.330,0.035,2.746,12.669,0.052,1.380,,,,,,,738.2210,24.1220,539.9720,25.7490,,,,,303.363,578.303,304.714,578.482,,,,,1.0,94,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970017,10026a020,55511.14599070,13.348,0.040,2.556,12.693,0.052,1.346,,,,,,,725.6830,26.7840,528.2260,25.4790,,,,,459.597,849.420,461.164,848.926,,,,,1.0,76,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970018,10028a073,55511.21207910,13.384,0.036,2.290,12.654,0.053,1.415,,,,,,,702.0470,22.9750,547.5870,26.8520,,,,,57.416,505.393,59.900,506.672,,,,,1.0,67,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970019,10029b097,55511.27816750,13.384,0.042,2.293,12.660,0.050,1.400,,,,,,,702.3970,26.8820,544.6390,25.1560,,,,,613.976,189.421,611.822,188.240,,,,,1.0,59,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970020,10032a073,55511.34438320,13.393,0.040,2.242,12.629,0.050,1.498,,,,,,,696.0650,25.9610,560.4610,26.0610,,,,,216.007,780.272,218.706,780.798,,,,,1.0,55,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
1549146901351021697,1549p469_ac51-021697,155.4681245,46.7543600,1,0,0000,1,1549146910216970021,10033b097,55511.41047160,13.336,0.037,2.679,12.587,0.048,1.709,,,,,,,734.0700,25.0210,582.6040,25.6160,,,,,774.602,452.415,772.556,450.560,,,,,1.0,56,0000,1013,-0.6232813866002430,0.2844645659545490,0.7284231077018140,223232133,16417498826688
