ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
112.8730039,-74.1754527,0.0487,0.0448,-0.0122,285.9233521,-23.3596498,235.1436866,-79.3121869,534.532,33.846,532.484,33.074,5164601026000144,51646a026-000144,26,51646a,144,11.562,0.023,47.8,14.6,11.370,0.025,43.7,3.96,8.23,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,35.356,00,0000,0000,56884.50457450,0,,0,,15.878,5.173,0.000,36.083,4.195,0.000,4774,99.91,2036,46.56,7.50,7.50,11.461,0.014,2,0.257,11.270,0.029,2,0.322,12.165,0.018,2,12.106,0.037,0,11.718,0.014,2,11.592,0.029,2,11.537,0.014,2,11.360,0.034,2,11.451,0.016,3,11.245,0.041,3,11.401,0.019,3,11.181,0.045,3,11.363,0.031,3,11.145,0.057,3,11.332,0.040,3,11.120,0.069,3,11.303,0.042,3,11.096,0.074,3,1111074301351023782,0.187815,-39.1,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.434431,-41.3,1,0.61,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059927996054960,0.2512502887251450,-0.9621012518687000,111022110,10214825440086
112.8729947,-74.1754337,0.0472,0.0459,-0.0168,285.9233315,-23.3596466,235.1436087,-79.3121994,566.961,117.202,565.052,116.292,5165701002000147,51657a002-000147,2,51657a,147,11.607,0.021,52.6,16.1,11.293,0.029,37.8,3.75,9.73,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,50.979,00,0000,0000,56884.83348818,0,,0,,14.390,4.210,0.000,35.902,4.088,0.000,4581,87.02,2185,57.78,7.50,7.50,11.483,0.021,2,0.257,11.268,0.026,2,0.322,12.214,0.025,0,12.125,0.034,2,11.740,0.021,2,11.590,0.026,2,11.528,0.021,2,11.344,0.025,2,11.426,0.023,3,11.229,0.027,3,11.370,0.029,3,11.160,0.033,3,11.331,0.035,3,11.105,0.040,3,11.297,0.038,3,11.063,0.045,3,11.264,0.039,3,11.027,0.049,3,1111074301351023782,0.133980,-54.7,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.379007,-47.1,1,0.54,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059928832716140,0.2512505997023710,-0.9621011614404010,111022110,10214825440086
112.8728906,-74.1754352,0.0476,0.0562,-0.0149,285.9233239,-23.3596741,235.1436999,-79.3122223,747.405,19.294,743.963,17.603,5162201026000138,51622a026-000138,26,51622a,138,11.536,0.024,46.1,13,11.251,0.028,39.3,2.67,6.96,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,50.178,00,0000,0000,56883.71520670,0,,0,,12.946,3.707,0.000,36.078,4.135,0.000,4891,106.1,2271,57.76,7.50,7.50,11.494,0.019,2,0.257,11.205,0.034,0,0.322,12.192,0.020,2,12.037,0.047,0,11.751,0.019,2,11.527,0.034,0,11.561,0.018,2,11.304,0.032,0,11.463,0.018,3,11.194,0.036,3,11.405,0.020,3,11.131,0.041,3,11.365,0.021,3,11.091,0.044,3,11.333,0.023,3,11.066,0.048,3,11.303,0.024,3,11.049,0.051,3,1111074301351023782,0.083110,-4.9,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.316518,-33.6,1,0.51,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059924169871250,0.2512507690719050,-0.9621011685794810,111022110,10214825440086
112.8729798,-74.1754487,0.0464,0.0445,-0.0134,285.9233458,-23.3596549,235.1436882,-79.3121945,669.198,624.792,668.750,623.464,5163001027000136,51630a027-000136,27,51630a,136,11.570,0.019,55.8,15,11.326,0.029,37.0,3.91,9.83,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,42.748,00,0000,0000,56883.97841457,0,,0,,13.934,4.246,0.000,36.674,4.780,0.000,4740,84.97,2120,57.34,7.50,7.50,11.425,0.018,2,0.257,11.245,0.045,2,0.322,12.163,0.024,2,12.053,0.044,2,11.682,0.018,2,11.567,0.045,2,11.478,0.017,2,11.356,0.056,2,11.387,0.018,3,11.266,0.071,3,11.338,0.019,3,11.219,0.079,3,11.305,0.019,3,11.191,0.082,3,11.282,0.020,3,11.182,0.086,3,11.261,0.022,3,11.184,0.091,3,1111074301351023782,0.161989,-35.8,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.408086,-40.1,1,0.58,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059927200307350,0.2512503951941650,-0.9621012328311730,111022110,10214825440086
112.8729106,-74.1754275,0.0437,0.0407,0.0041,285.9233176,-23.3596666,235.1436491,-79.3122220,356.428,157.904,355.967,157.903,5168101002000144,51681a002-000144,2,51681a,144,11.566,0.019,56.7,25.7,11.275,0.026,41.1,6.46,16.2,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,44.810,00,0000,0000,56885.62285547,0,,0,,13.394,3.499,0.000,36.327,4.352,0.000,4758,83.87,2222,54.12,7.50,7.50,11.484,0.015,2,0.257,11.295,0.028,2,0.322,12.233,0.017,0,12.136,0.032,2,11.741,0.015,2,11.617,0.028,2,11.529,0.015,3,11.378,0.031,3,11.432,0.016,3,11.253,0.042,3,11.384,0.018,3,11.178,0.047,3,11.352,0.020,3,11.129,0.048,3,11.323,0.021,3,11.091,0.049,3,11.294,0.022,3,11.057,0.052,3,1111074301351023782,0.061254,-25.9,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.305962,-39.6,1,0.50,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059925549464660,0.2512508512039440,-0.9621011319321970,111022110,10214825440086
112.8729673,-74.1754327,0.0453,0.0427,0.0129,285.9233281,-23.3596534,235.1436264,-79.3122062,451.990,594.832,452.710,594.444,5166901003000156,51669a003-000156,3,51669a,156,11.513,0.019,57.8,14.7,11.295,0.027,40.8,3.01,9.01,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,26.197,00,0000,0000,56885.22823551,0,,0,,13.820,3.555,0.000,36.627,4.438,0.000,4994,86.45,2182,53.54,7.50,7.50,11.460,0.019,0,0.257,11.220,0.044,2,0.322,12.190,0.027,0,12.019,0.053,2,11.717,0.019,0,11.542,0.044,2,11.508,0.017,0,11.348,0.046,2,11.401,0.016,3,11.263,0.057,3,11.340,0.016,3,11.224,0.065,3,11.299,0.017,3,11.205,0.069,3,11.265,0.017,3,11.191,0.074,3,11.232,0.018,3,11.175,0.083,3,1111074301351023782,0.110664,-48.2,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.357204,-44.6,1,0.53,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059927696452920,0.2512506658617540,-0.9621011566810140,111022110,10214825440086
112.8728407,-74.1753762,0.0464,0.0428,-0.0066,285.9232581,-23.3596696,235.1434752,-79.3122662,692.219,705.711,691.958,704.335,5164101003000131,51641a003-000131,3,51641a,131,11.557,0.020,54.7,20.4,11.283,0.031,35.3,3.07,11.8,1,0,0.00000,0.00000,0000,0000,3,AA,0,5,0.5,25.263,00,0000,0000,56884.30732821,0,,0,,14.251,3.880,0.000,37.658,4.923,0.000,4797,87.75,2205,62.53,7.50,7.50,11.440,0.023,2,0.257,11.222,0.091,2,0.322,12.164,0.025,2,12.075,0.082,2,11.697,0.023,2,11.544,0.091,2,11.489,0.023,2,11.310,0.102,2,11.387,0.022,3,11.204,0.103,3,11.331,0.022,3,11.151,0.104,3,11.290,0.023,3,11.113,0.106,3,11.252,0.024,3,11.076,0.115,3,11.214,0.026,3,11.034,0.124,3,1111074301351023782,0.136180,162.1,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.136295,-68.0,1,0.30,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059925832473970,0.2512517742002610,-0.9621008877751670,111022110,10214825440087
112.8729862,-74.1754010,0.0466,0.0446,0.0091,285.9232968,-23.3596391,235.1434686,-79.3122194,570.112,180.349,568.429,179.466,5164201026000144,51642a026-000144,26,51642a,144,11.574,0.021,50.9,12.3,11.337,0.026,41.8,4.42,7.93,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,27.336,00,0000,0000,56884.37303449,0,,0,,14.486,4.384,0.000,36.970,4.016,0.000,4722,92.77,2098,50.15,7.50,7.50,11.465,0.015,2,0.257,11.242,0.117,2,0.322,12.191,0.020,0,12.078,0.076,0,11.722,0.015,2,11.564,0.117,2,11.518,0.015,2,11.338,0.167,2,11.412,0.015,3,11.232,0.164,3,11.347,0.016,3,11.174,0.157,3,11.299,0.016,3,11.136,0.153,3,11.257,0.017,3,11.109,0.151,3,11.217,0.018,3,11.081,0.149,3,1111074301351023782,0.108766,-111.8,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.303596,-62.5,1,0.45,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059930594245270,0.2512511213437720,-0.9621010058082911,111022110,10214825440087
112.8728350,-74.1753935,0.0540,0.0442,0.0055,285.9232756,-23.3596762,235.1435576,-79.3122580,600.465,326.554,599.192,325.536,5163801027000142,51638a027-000142,27,51638a,142,11.530,0.022,48.8,19.4,11.291,0.028,38.7,2.92,11.2,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,25.654,00,0000,0000,56884.24149456,0,,0,,14.221,3.841,0.000,35.596,5.044,0.000,4918,100.7,2190,56.6,7.50,7.50,11.436,0.045,2,0.257,11.300,0.059,2,0.322,12.148,0.065,2,12.136,0.067,2,11.693,0.045,2,11.622,0.059,2,11.489,0.038,2,11.384,0.055,2,11.385,0.035,3,11.269,0.057,3,11.326,0.034,3,11.214,0.062,3,11.287,0.034,3,11.177,0.069,3,11.252,0.034,3,11.139,0.078,3,11.218,0.034,3,11.099,0.082,3,1111074301351023782,0.082342,144.8,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.165650,-46.8,1,0.34,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059924453388330,0.2512515170881280,-0.9621009701128090,111022110,10214825440087
112.8728283,-74.1754253,0.0417,0.0393,-0.0042,285.9233081,-23.3596874,235.1437060,-79.3122419,469.587,647.060,470.425,646.591,5165401027000138,51654a027-000138,27,51654a,138,11.526,0.018,58.8,19.4,11.322,0.026,42.5,4.85,12.1,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,50.908,00,0000,0000,56884.76778185,0,,0,,13.273,3.479,0.000,36.640,4.339,0.000,4936,83.88,2128,50.03,7.50,7.50,11.479,0.012,0,0.257,11.206,0.045,2,0.322,12.211,0.016,0,12.028,0.044,2,11.736,0.012,0,11.528,0.045,2,11.523,0.012,0,11.306,0.044,2,11.414,0.012,3,11.202,0.044,3,11.351,0.013,3,11.153,0.047,3,11.305,0.014,3,11.126,0.052,3,11.265,0.016,3,11.103,0.058,3,11.227,0.019,3,11.075,0.063,3,1111074301351023782,0.071689,48.9,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.254881,-26.6,1,0.44,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059922084070220,0.2512510374892980,-0.9621011214615410,111022110,10214825440087
112.8728179,-74.1754193,0.0437,0.0408,-0.0048,285.9233009,-23.3596883,235.1436875,-79.3122476,709.433,783.673,709.447,782.216,5162601027000135,51626a027-000135,27,51626a,135,11.549,0.020,54.8,17.6,11.306,0.026,42.4,3.46,10.1,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,50.077,00,0000,0000,56883.84687461,0,,0,,14.783,4.502,0.000,36.625,5.093,0.000,4832,88.15,2160,50.89,7.50,7.50,11.485,0.013,2,0.257,11.142,0.063,2,0.322,12.208,0.016,0,11.967,0.058,0,11.742,0.013,2,11.464,0.063,2,11.538,0.013,2,11.263,0.066,2,11.438,0.015,3,11.171,0.066,3,11.381,0.017,3,11.115,0.067,3,11.342,0.018,3,11.079,0.068,3,11.310,0.019,3,11.060,0.071,3,11.280,0.020,3,11.054,0.076,3,1111074301351023782,0.069104,68.3,1,11.466,0.022,11.185,0.020,8.628,0.022,6.437,0.048,709914239,0.230997,-26.7,1,0.44,13.766,0.0710,12.908,0.0864,12.491,0.0531,-0.1059922019619670,0.2512511495573210,-0.9621010929051990,111022110,10214825440087
