cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000028,06749a235,55402.79560690,11.805,0.044,3.882,11.302,0.047,1.472,8.653,0.066,1.022,6.675,0.366,1.001,3006.3560,120.7970,1902.4910,82.5840,5482.2402,334.9630,338.8730,114.0840,892.398,412.798,889.457,410.414,891.389,408.265,445.673,206.980,1.0,59,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000080,12440a019,55590.96104060,11.872,0.027,3.763,11.418,0.040,1.784,,,,,,,2827.4280,69.2610,1709.5710,63.5730,,,,,861.525,733.808,860.208,731.582,,,,,1.0,107,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000030,06753a235,55402.92791070,11.847,0.045,3.815,11.259,0.049,1.576,8.868,0.076,1.103,6.259,,1.033,2893.0510,119.8490,1978.5360,89.7090,4496.6831,316.8010,246.7760,125.1330,825.258,484.423,823.056,482.331,824.989,480.134,412.147,242.420,1.0,64,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000031,06754a259,55402.99399890,11.808,0.043,3.872,11.271,0.047,1.513,8.602,0.067,1.043,6.738,0.313,1.022,2997.7141,118.8720,1956.7570,83.8890,5745.3042,353.3590,319.8370,92.2070,575.771,55.379,573.335,54.349,571.469,55.504,287.581,30.309,1.0,72,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000032,06754a260,55402.99412620,11.828,0.042,3.820,11.276,0.042,1.513,8.732,0.083,1.031,6.429,0.277,1.041,2942.1599,112.6550,1948.6930,75.9730,5095.8452,390.7470,425.1870,108.6300,571.920,969.572,573.410,968.643,576.484,965.340,285.611,482.485,1.0,72,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000033,06757a235,55403.06021450,11.871,0.044,3.761,11.241,0.044,1.557,8.677,0.065,1.061,6.334,0.259,1.027,2827.5039,113.8790,2011.5470,81.4370,5362.6538,322.3320,463.9870,110.4790,755.458,586.232,754.139,584.448,756.215,582.077,377.288,292.797,1.0,83,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000034,06759a170,55403.12630280,11.871,0.043,3.761,11.268,0.042,1.528,8.622,0.063,1.047,6.730,0.348,1.005,2828.7739,112.9210,1962.7770,75.5730,5639.9580,327.6950,321.9670,103.1300,503.142,157.499,501.562,156.814,499.815,157.759,251.284,80.836,1.0,96,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000035,06761a171,55403.19251830,11.869,0.045,3.842,11.265,0.045,1.516,8.606,0.067,1.049,6.116,0.217,1.012,2833.1130,118.1020,1967.9410,81.7560,5721.3872,353.3860,567.1610,113.3530,690.466,645.288,689.806,643.789,691.816,641.439,344.822,322.026,1.0,110,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000036,06762a259,55403.25860640,11.817,0.047,3.864,11.220,0.048,1.621,8.796,0.079,1.044,6.272,0.211,0.979,2972.8721,128.7950,2050.5581,91.2250,4802.9980,350.6010,491.2840,95.6470,435.694,222.957,434.786,222.579,432.999,223.482,217.585,113.223,1.0,124,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
2429148401351059600,2429p484_ac51-059600,242.4675029,49.0336136,2,1,0000,1,2429148410596000037,06765a235,55403.32482200,11.827,0.044,3.826,11.283,0.045,1.514,8.724,0.081,1.014,6.445,0.257,0.994,2945.3789,118.4610,1935.5040,79.6260,5134.2959,385.0600,418.6730,99.1200,616.026,722.434,616.155,721.263,618.142,718.894,307.634,360.205,1.0,124,0000,1059,-0.3030596382528370,-0.5813668331053680,0.7550943391570980,213212230,15284476912206
