cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820028,01916a251,55242.93575300,11.425,0.023,12.5,11.192,0.028,3.97,8.602,0.044,1.53,6.405,0.161,1.01,4266,88.95,2104,54.57,5745,232.8,434.4,64.3,742.074,476.445,740.360,474.706,741.755,472.936,370.593,238.492,1.0,28,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820029,01920a251,55243.06805720,11.467,0.030,12.3,11.155,0.033,4.04,8.626,0.043,1.51,6.411,0.137,1.01,4105,112.2,2177,66.87,5617,220.4,432.2,54.56,779.131,270.427,776.310,268.520,776.791,267.625,389.096,136.592,1.0,29,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820030,01924a251,55243.20036140,11.401,0.026,12.7,11.152,0.031,4.05,8.645,0.047,1.52,6.641,0.186,1.08,4362,105.3,2183,61.89,5521,237.9,349.7,59.78,813.997,65.937,810.120,63.853,809.685,63.878,406.523,35.452,1.0,35,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820031,01924a252,55243.20048870,11.442,0.028,12.4,11.126,0.029,4.24,8.577,0.045,1.57,6.456,0.144,1.01,4201,106.9,2237,60.12,5877,244.5,414.4,55.06,809.546,982.392,809.767,980.465,814.388,975.966,404.424,488.788,1.0,36,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820032,01928a252,55243.33279290,11.416,0.025,12.5,11.195,0.037,3.98,8.661,0.046,1.53,6.325,0.140,1.04,4300,98.02,2100,72.12,5440,231.3,467.8,60.32,847.861,791.911,846.947,789.744,850.735,785.952,423.525,394.523,1.0,44,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820033,01936a251,55243.59740120,11.453,0.022,12.4,11.165,0.023,4,,,,,,,4159,85.78,2159,46.35,,,,,920.689,374.529,917.402,372.007,,,,,1.0,47,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820034,01940a251,55243.72970540,11.423,0.024,12.5,11.130,0.025,4.2,8.586,0.041,1.55,6.666,0.162,1.1,4275,93.64,2228,50.9,5828,219.7,341.6,50.96,955.439,183.652,951.117,180.977,952.122,179.734,477.117,93.640,1.0,39,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820035,01944a252,55243.86213690,11.498,0.027,12.4,11.151,0.033,4.06,8.617,0.040,1.51,6.565,0.206,1.04,3987,99.81,2187,66.57,5664,210.8,375.1,71.18,986.508,920.577,985.424,917.861,990.833,912.823,492.914,458.175,1.0,31,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820036,07210a025,55418.04875000,11.501,0.025,12.4,11.251,0.024,4.26,,,,,,,3978,92.87,1994,44.39,,,,,991.016,255.129,986.788,252.350,,,,,1.0,35,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820037,07218a025,55418.31335780,11.517,0.024,12.5,11.195,0.024,3.98,,,,,,,3918,85.24,2099,46.09,,,,,925.897,389.077,922.664,386.565,,,,,1.0,29,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820038,07226a025,55418.57796560,11.519,0.024,12.5,11.160,0.032,4.02,,,,,,,3911,87.86,2168,64.32,,,,,857.867,501.994,855.564,499.776,,,,,1.0,44,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820039,07230a025,55418.71026950,11.498,0.031,12.4,11.194,0.036,3.98,,,,,,,3989,113,2101,68.9,,,,,823.009,577.578,821.258,575.515,,,,,1.0,48,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820040,07234a025,55418.84257350,11.481,0.024,12.4,11.211,0.031,4.02,,,,,,,4050,89.58,2069,58.2,,,,,787.015,655.792,785.838,653.891,,,,,1.0,47,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820041,07238a025,55418.97487740,11.529,0.028,12.6,11.205,0.027,4,,,,,,,3878,98.53,2079,51.87,,,,,750.491,713.435,749.794,711.699,,,,,1.0,40,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820042,07246a025,55419.23948530,11.488,0.025,12.4,11.235,0.026,4.14,,,,,,,4026,90.94,2023,48.46,,,,,679.310,840.698,679.609,839.289,,,,,1.0,28,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820043,07250a025,55419.37178920,11.468,0.025,12.3,11.187,0.026,3.97,,,,,,,4098,93.34,2114,51.41,,,,,647.735,905.779,648.508,904.521,,,,,1.0,32,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820044,07258a024,55419.63626970,11.477,0.028,12.3,11.201,0.029,3.99,,,,,,,4067,104.7,2087,56.16,,,,,587.034,108.935,584.799,107.869,,,,,1.0,47,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820045,07262a025,55419.76857360,11.490,0.025,12.4,11.200,0.025,3.99,,,,,,,4019,91.23,2088,48.6,,,,,550.197,189.642,548.512,188.747,,,,,1.0,49,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820046,07266a025,55419.90087760,11.564,0.027,13,11.187,0.027,3.97,,,,,,,3752,92.13,2114,53.2,,,,,511.410,254.531,510.224,253.812,,,,,1.0,45,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820047,07270a025,55420.03318160,11.494,0.024,12.4,11.220,0.026,4.05,,,,,,,4004,86.94,2051,49.57,,,,,475.126,314.579,474.400,314.024,,,,,1.0,36,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820048,07278a025,55420.29778940,11.413,0.024,12.6,11.198,0.025,3.98,,,,,,,4314,95.7,2094,47.88,,,,,405.598,441.040,405.812,440.786,,,,,1.0,28,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820049,07286a025,55420.56240330,11.485,0.026,12.4,11.132,0.029,4.18,,,,,,,4037,94.99,2224,59.36,,,,,334.954,787.444,337.039,787.463,,,,,1.0,43,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820050,07290a025,55420.69470730,11.521,0.042,12.6,11.197,0.029,3.98,,,,,,,3905,150.9,2094,56.35,,,,,300.718,860.052,303.309,860.211,,,,,1.0,48,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820051,07294a024,55420.82688410,11.416,0.031,12.6,11.241,0.029,4.18,,,,,,,4301,124,2013,53.31,,,,,268.202,33.903,267.502,34.250,,,,,1.0,48,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820052,07294a025,55420.82701140,11.498,0.029,12.4,11.232,0.031,4.12,,,,,,,3988,108.1,2029,58.58,,,,,263.944,947.560,267.119,947.872,,,,,1.0,48,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820053,07298a024,55420.95918820,11.461,0.032,12.3,11.239,0.029,4.16,,,,,,,4128,121.9,2016,53.14,,,,,232.105,110.398,231.941,110.920,,,,,1.0,41,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820054,07306a025,55421.22379630,11.486,0.024,12.4,11.203,0.033,3.99,,,,,,,4032,89.78,2084,62.94,,,,,158.675,248.164,159.525,249.023,,,,,1.0,27,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820055,07310a025,55421.35610030,11.503,0.024,12.4,11.174,0.034,3.98,,,,,,,3971,88.57,2139,67.97,,,,,131.498,328.922,132.851,329.899,,,,,1.0,30,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820056,07317a001,55421.55462010,11.552,0.029,12.9,11.231,0.026,4.11,,,,,,,3794,99.99,2031,47.94,,,,,189.169,899.942,192.583,900.560,,,,,0.5,42,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820057,07318a025,55421.62070850,11.473,0.023,12.3,11.183,0.025,3.97,,,,,,,4081,87.13,2122,49.61,,,,,68.685,468.814,70.997,470.052,,,,,1.0,46,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820058,07321a001,55421.68692420,11.420,0.029,12.5,11.223,0.026,4.07,,,,,,,4284,116,2045,48.77,,,,,158.235,981.612,162.172,982.356,,,,,0.5,48,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820059,07322a025,55421.75301250,11.454,0.021,12.3,11.202,0.026,3.99,,,,,,,4154,79.11,2085,50.62,,,,,32.940,557.182,35.834,558.560,,,,,1.0,49,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820060,07429a006,55425.25875230,11.543,0.026,12.8,11.235,0.030,4.14,,,,,,,3827,90.29,2022,55.08,,,,,409.879,546.585,410.502,546.305,,,,,1.0,26,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
1111074301351023782,1111m743_ac51-023782,112.8728833,-74.1754122,1,0,0000,1,1111074310237820012,01860a251,55241.08311260,11.433,0.024,12.4,11.170,0.029,3.99,8.634,0.049,1.51,6.084,0.098,1.38,4236,91.93,2147,57.18,5577,254.1,584.1,52.93,254.312,485.556,255.569,485.977,254.154,486.357,126.954,243.100,1.0,30,0000,1060,-0.1059925350915040,0.2512511384203680,-0.9621010591135140,111022110,10214825440087
