cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270001,05441b119,55359.55214460,13.558,0.053,1.245,12.353,0.042,1.399,9.874,0.150,1.083,7.235,0.351,1.044,598.3600,29.4260,722.1220,27.7100,1780.1680,245.9770,202.3640,65.4710,27.894,84.591,28.665,86.055,23.956,89.473,14.039,44.923,1.0,49,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270002,05441b120,55359.55227200,13.534,0.041,1.274,12.385,0.045,1.253,10.094,0.177,1.026,7.397,0.335,1.030,611.2430,23.2410,701.3450,29.3220,1454.0500,236.7410,174.2780,53.7290,26.156,998.369,30.926,999.688,30.689,998.922,12.820,496.777,1.0,48,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270010,05464a095,55360.27987990,13.443,0.039,1.773,12.414,0.043,1.172,9.890,0.139,1.072,7.077,0.255,1.083,665.2560,23.8450,683.2700,27.3400,1754.2330,224.8330,233.9240,55.0200,419.412,821.337,421.133,821.008,422.483,819.100,209.396,409.161,1.0,25,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270009,05461b119,55360.21366430,13.530,0.045,1.284,12.368,0.042,1.323,10.133,0.172,1.034,7.517,0.378,1.033,613.6530,25.5130,712.3080,27.6130,1401.9060,221.8080,156.0810,54.3990,875.565,331.149,872.380,328.840,873.760,327.198,437.252,166.606,1.0,35,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270008,05460a095,55360.14757610,13.572,0.044,1.244,12.360,0.050,1.362,9.990,0.181,1.029,7.510,0.366,1.033,590.5930,23.9090,717.5200,33.2880,1599.6930,267.3740,157.0360,52.9920,251.480,769.685,253.967,770.065,254.033,769.150,125.496,383.615,1.0,42,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270007,05457b119,55360.08136060,13.569,0.048,1.243,12.288,0.045,1.908,10.052,0.165,1.023,7.145,0.274,1.062,592.1890,26.3190,766.6710,32.0460,1510.6410,229.8990,219.8290,55.5580,705.162,284.252,702.867,282.683,702.990,282.068,352.153,143.461,1.0,52,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270006,05456a095,55360.01527230,13.548,0.044,1.253,12.413,0.048,1.174,9.873,0.131,1.084,6.889,0.228,1.184,603.5330,24.2380,683.8530,30.1660,1781.2220,215.7230,278.2820,58.4110,77.164,722.020,80.472,723.168,79.212,723.236,38.418,360.049,1.0,68,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270005,05453b119,55359.94905670,13.540,0.042,1.264,12.471,0.048,1.141,9.728,0.116,1.253,7.158,0.309,1.059,607.9080,23.5720,648.1990,28.4250,2035.2061,217.3460,217.2530,61.7540,534.857,249.927,533.471,249.109,532.405,249.440,267.102,126.538,1.0,88,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270014,05476a095,55360.67679130,13.584,0.054,1.253,12.341,0.049,1.477,10.013,0.145,1.025,7.360,0.427,1.031,584.0500,28.9300,730.7570,33.0760,1566.6940,209.5180,180.2750,70.9330,928.481,956.281,927.876,953.852,933.097,948.933,463.882,475.862,1.0,84,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
3443115101351015427,3443p151_ac51-015427,344.0492641,14.8498801,1,0,0000,1,3443115110154270013,05476a094,55360.67666390,13.670,0.060,1.549,12.487,0.046,1.161,10.342,0.209,1.132,7.787,0.469,1.062,539.3960,29.8440,638.5180,27.1370,1156.1810,222.6300,121.6430,52.6020,931.793,39.367,927.054,36.793,927.137,36.455,465.320,22.303,1.0,84,0000,1030,0.9293849085291600,-0.2656322379437520,0.2562873503769510,200333300,13467978960437
