cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010003,04066a216,55314.08415400,13.963,0.050,1.715,12.755,0.051,2.060,9.724,0.145,0.803,7.238,,1.266,411.7720,18.9500,498.7840,23.3230,2043.9060,272.0690,99.4450,51.1640,682.602,567.126,681.642,565.659,683.172,563.719,340.880,283.367,1.0,91,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010030,09880a062,55506.31695540,14.192,0.058,1.619,13.061,0.064,1.531,,,,,,,333.6960,17.8820,376.4010,22.1040,,,,,941.896,196.261,937.682,193.695,,,,,1.0,64,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010005,04073a191,55314.28254670,14.025,0.060,1.455,12.860,0.057,1.496,9.746,0.117,0.804,7.381,,1.342,389.0390,21.5730,452.9120,23.6570,2002.1390,215.9320,75.2980,50.7550,912.576,51.604,908.012,49.109,908.049,48.775,455.731,28.354,1.0,125,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010006,04073a192,55314.28267410,14.007,0.053,1.510,12.759,0.055,2.027,9.630,0.100,0.836,7.190,,1.260,395.5620,19.4020,496.8300,25.2440,2228.1101,204.5670,101.8620,54.5100,909.477,967.649,909.037,965.307,914.200,960.408,454.374,481.490,1.0,124,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010007,04074a216,55314.34876250,14.006,0.050,1.512,12.852,0.058,1.522,9.786,0.134,0.814,7.259,0.314,1.127,395.7470,18.2760,456.2550,24.4690,1929.4120,237.8920,197.8590,57.2840,401.149,499.713,401.603,499.477,401.104,499.140,200.285,250.080,1.0,118,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010008,04077a191,55314.41485100,13.933,0.050,1.926,12.808,0.063,1.714,9.597,0.101,0.865,6.665,0.173,1.406,423.6250,19.4400,475.1120,27.6840,2297.5969,214.1450,341.9830,54.5170,774.700,27.860,770.932,25.949,770.068,26.354,386.918,16.637,1.0,107,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010009,04077a192,55314.41497830,13.961,0.052,1.731,12.969,0.068,1.366,9.649,0.118,0.825,7.291,0.317,1.128,412.7650,19.7410,409.6080,25.6730,2190.5090,237.2310,192.2110,56.1720,771.282,943.082,771.510,941.312,775.653,937.176,385.259,469.351,1.0,107,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010010,04079a135,55314.48106680,13.981,0.051,1.618,12.909,0.067,1.386,9.574,0.110,0.890,7.500,0.356,1.151,405.0480,19.0910,432.7930,26.5390,2345.5471,237.7650,158.4340,51.9540,260.183,460.185,261.305,460.576,259.774,461.041,129.889,230.547,1.0,97,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010011,04081a192,55314.54728260,13.941,0.049,1.859,12.829,0.052,1.614,9.651,0.120,0.823,7.051,0.259,1.149,420.1810,19.1480,466.1780,22.1790,2186.6360,242.5310,239.6560,57.2810,628.275,890.424,629.083,889.236,632.059,886.024,313.768,443.316,1.0,89,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
1531154501351046001,1531p545_ac51-046001,152.9707942,54.7017676,1,0,0000,1,1531154510460010012,04082a216,55314.61337110,14.005,0.054,1.519,12.870,0.059,1.467,9.889,0.126,0.875,7.034,0.308,1.153,396.4350,19.6200,448.8820,24.5600,1756.2290,203.8020,243.4680,69.1060,121.943,415.269,123.677,416.288,121.115,417.560,60.871,208.352,1.0,80,0000,1006,-0.5147186926779580,0.2625928463388010,0.8161554168536660,221221222,15846954003934
