ra,dec,sigra,sigdec,sigradec,glon,glat,elon,elat,w1x,w1y,w2x,w2y,cntr,source_id,frame_num,scan_id,src,w1mpro,w1sigmpro,w1snr,w1rchi2,w2mpro,w2sigmpro,w2snr,w2rchi2,rchi2,nb,na,w1sat,w2sat,satnum,cc_flags,det_bit,ph_qual,sso_flg,qual_frame,qi_fact,saa_sep,moon_masked,w1frtr,w2frtr,mjd,w1cc_map,w1cc_map_str,w2cc_map,w2cc_map_str,w1sky,w1sigsk,w1conf,w2sky,w2sigsk,w2conf,w1flux,w1sigflux,w2flux,w2sigflux,w1fitr,w2fitr,w1mag,w1sigm,w1flg,w1mcor,w2mag,w2sigm,w2flg,w2mcor,w1mag_1,w1sigm_1,w1flg_1,w2mag_1,w2sigm_1,w2flg_1,w1mag_2,w1sigm_2,w1flg_2,w2mag_2,w2sigm_2,w2flg_2,w1mag_3,w1sigm_3,w1flg_3,w2mag_3,w2sigm_3,w2flg_3,w1mag_4,w1sigm_4,w1flg_4,w2mag_4,w2sigm_4,w2flg_4,w1mag_5,w1sigm_5,w1flg_5,w2mag_5,w2sigm_5,w2flg_5,w1mag_6,w1sigm_6,w1flg_6,w2mag_6,w2sigm_6,w2flg_6,w1mag_7,w1sigm_7,w1flg_7,w2mag_7,w2sigm_7,w2flg_7,w1mag_8,w1sigm_8,w1flg_8,w2mag_8,w2sigm_8,w2flg_8,allwise_cntr,r_allwise,pa_allwise,n_allwise,w1mpro_allwise,w1sigmpro_allwise,w2mpro_allwise,w2sigmpro_allwise,w3mpro_allwise,w3sigmpro_allwise,w4mpro_allwise,w4sigmpro_allwise,tmass_key,r_2mass,pa_2mass,n_2mass,xscprox,j_m_2mass,j_msig_2mass,h_m_2mass,h_msig_2mass,k_m_2mass,k_msig_2mass,x,y,z,spt_ind,htm20
344.0492931,14.8498865,0.0984,0.0902,-0.0306,85.7590024,-39.5623190,351.3270379,19.9257067,158.235,250.182,159.190,251.135,6619301153000264,66193a153-000264,153,66193a,264,13.472,0.036,30.1,1.415,12.619,0.055,19.7,0.423,0.865,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,52.830,00,0000,0000,57362.08761775,0,,0,,17.700,3.347,0.000,46.199,4.231,0.000,824.3900,27.3480,644.2600,32.7400,7.50,7.50,13.505,0.043,0,0.260,12.551,0.111,0,0.326,14.145,0.048,0,13.379,0.133,0,13.764,0.043,0,12.877,0.111,0,13.634,0.046,3,12.672,0.107,3,13.567,0.051,3,12.582,0.118,3,13.492,0.056,3,12.507,0.135,3,13.385,0.061,3,12.405,0.148,3,13.276,0.064,3,12.300,0.167,3,13.202,0.069,3,12.232,0.177,3,3443115101351015427,0.103510,-102.9,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.324509,-119.6,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293850154522260,-0.2656317596725920,0.2562874583472770,200333300,13467978960437
344.0492626,14.8499093,0.0857,0.0874,-0.0449,85.7589870,-39.5622836,351.3270191,19.9257395,951.971,565.242,949.540,562.672,6616201178000333,66162a178-000333,178,66162a,333,13.433,0.041,26.3,1.591,12.488,0.045,24.2,0.983,1.229,1,0,0.00000,0.00000,0000,g000,3,AA,0,10,1.0,56.582,00,0000,0000,57361.10405611,32,g,0,,16.989,3.589,0.000,46.664,4.203,0.000,854.2600,32.5430,726.8600,30.0610,7.50,7.50,13.559,0.053,2,0.260,12.441,0.060,2,0.326,14.243,0.057,2,13.213,0.065,2,13.818,0.053,2,12.767,0.060,2,13.664,0.057,2,12.593,0.071,2,13.573,0.062,3,12.512,0.087,3,13.483,0.066,3,12.463,0.103,3,13.375,0.069,3,12.418,0.121,3,13.255,0.072,3,12.356,0.139,3,13.148,0.078,3,12.298,0.155,3,3443115101351015427,0.105250,177.2,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.299504,-144.0,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293847759903370,-0.2656322263810160,0.2562878429915380,200333300,13467978960437
344.0492277,14.8498781,0.0825,0.0865,-0.0239,85.7589282,-39.5622908,351.3269728,19.9257247,241.027,883.558,244.227,884.055,6617801178000265,66178a178-000265,178,66178a,265,13.415,0.036,30.2,1.144,12.475,0.044,24.8,0.702,0.871,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,50.701,00,0000,0000,57361.62869019,0,,0,,18.508,4.237,0.000,45.253,4.088,0.000,868.8300,28.7610,735.2100,29.6460,7.50,7.50,13.424,0.044,3,0.260,12.481,0.066,3,0.326,14.059,0.047,3,13.257,0.073,1,13.684,0.044,3,12.807,0.066,3,13.554,0.051,3,12.640,0.070,3,13.489,0.060,3,12.569,0.081,3,13.429,0.070,3,12.517,0.095,3,13.346,0.078,3,12.479,0.110,3,13.236,0.081,3,12.464,0.130,3,13.137,0.083,3,12.457,0.161,3,3443115101351015427,0.126868,86.7,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.140976,-157.2,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293847483745260,-0.2656328308402830,0.2562873166362240,200333300,13467978960437
344.0493171,14.8498734,0.0962,0.1005,-0.0377,85.7590179,-39.5623428,351.3270547,19.9256853,415.530,804.715,417.354,804.483,6617401178000275,66174a178-000275,178,66174a,275,13.491,0.042,25.9,0.599,12.513,0.060,18.0,0.609,0.575,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,82.631,00,0000,0000,57361.49753164,0,,0,,18.208,3.390,0.000,45.393,5.472,0.000,809.7900,31.2710,710.0200,39.4580,7.50,7.50,13.533,0.052,3,0.260,12.479,0.237,1,0.326,14.138,0.053,2,13.249,0.286,0,13.792,0.052,3,12.805,0.237,1,13.676,0.063,3,12.628,0.263,3,13.607,0.079,3,12.547,0.293,3,13.531,0.093,3,12.503,0.300,3,13.436,0.104,3,12.472,0.301,3,13.322,0.105,3,12.429,0.307,3,13.240,0.104,3,12.376,0.313,3,3443115101351015427,0.185998,-82.5,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.382794,-107.2,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293851830607071,-0.2656313864757340,0.2562872373455130,200333300,13467978960438
344.0493201,14.8498724,0.0908,0.0853,-0.0369,85.7590203,-39.5623452,351.3270571,19.9256832,67.901,47.275,68.434,48.632,6618201177000230,66182a177-000230,177,66182a,230,13.436,0.038,28.7,0.704,12.442,0.044,24.7,1.093,0.859,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,34.100,00,0000,0000,57361.75972141,0,,0,,19.218,4.310,0.000,46.719,4.623,0.000,852.2700,29.7290,758.3700,30.7060,7.50,7.50,13.367,0.057,1,0.260,12.372,0.068,3,0.326,14.026,0.067,0,13.179,0.078,0,13.626,0.057,1,12.698,0.068,3,13.461,0.056,3,12.506,0.071,3,13.364,0.058,3,12.421,0.079,3,13.261,0.061,3,12.354,0.087,3,13.135,0.063,3,12.287,0.105,3,13.014,0.063,3,12.223,0.121,3,12.915,0.067,3,12.162,0.127,3,3443115101351015427,0.196828,-81.9,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.391759,-106.2,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293852012699700,-0.2656313390424790,0.2562872204751490,200333300,13467978960438
344.0492998,14.8498794,0.1076,0.0989,-0.0458,85.7590042,-39.5623285,351.3270411,19.9256976,769.307,638.851,768.319,637.076,6616601178000304,66166a178-000304,178,66166a,304,13.527,0.040,26.9,0.586,12.449,0.059,18.5,0.392,0.463,1,0,0.00000,0.00000,0000,gg00,3,AA,0,10,1.0,94.799,00,0000,0000,57361.23521461,32,g,32,g,17.357,3.935,0.000,46.144,4.941,0.000,783.8100,29.1880,753.0500,40.7210,7.50,7.50,13.534,0.449,3,0.260,12.395,0.102,3,0.326,13.357,,32,13.175,0.127,2,13.793,0.449,3,12.721,0.102,3,13.634,0.392,3,12.551,0.107,3,13.539,0.361,3,12.487,0.133,3,13.450,0.335,3,12.438,0.154,3,13.349,0.309,3,12.384,0.170,3,13.238,0.283,3,12.333,0.186,3,13.148,0.265,3,12.281,0.204,3,3443115101351015427,0.124253,-88.8,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.333875,-113.8,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293850770503770,-0.2656316597206580,0.2562873385676970,200333300,13467978960439
344.0492763,14.8498468,0.0875,0.0922,-0.0199,85.7589562,-39.5623429,351.3270049,19.9256770,870.077,847.305,869.452,845.137,6617701154000276,66177a154-000276,154,66177a,276,13.435,0.040,27.5,0.491,12.482,0.053,20.4,0.554,0.495,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,64.571,00,0000,0000,57361.56311089,0,,0,,18.705,4.061,0.000,46.940,4.987,0.000,853.0200,31.0400,730.8900,35.8800,7.50,7.50,13.393,0.051,0,0.260,12.351,0.154,2,0.326,14.035,0.053,0,13.124,0.161,2,13.653,0.051,0,12.677,0.154,2,13.516,0.054,0,12.528,0.153,2,13.457,0.059,1,12.488,0.160,3,13.400,0.064,1,12.468,0.168,3,13.331,0.069,1,12.427,0.173,3,13.257,0.075,3,12.360,0.180,3,13.188,0.080,3,12.279,0.200,3,3443115101351015427,0.127175,-19.5,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.224415,-94.4,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293851083080110,-0.2656320809834240,0.2562867885937970,200333300,13467978960444
344.0492641,14.8498432,0.1019,0.0935,0.0297,85.7589409,-39.5623394,351.3269919,19.9256785,64.599,960.912,69.108,962.175,6618201178000303,66182a178-000303,178,66182a,303,13.474,0.053,20.6,0.770,12.434,0.043,25.2,0.840,0.768,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,34.713,00,0000,0000,57361.75984874,0,,0,,18.288,3.910,0.000,45.956,4.393,0.000,822.5900,39.8990,763.5300,30.3110,7.50,7.50,13.656,0.064,2,0.260,12.467,0.058,0,0.326,14.301,0.067,2,13.228,0.063,0,13.916,0.064,2,12.793,0.058,0,13.797,0.082,2,12.625,0.070,2,13.760,0.101,3,12.551,0.085,3,13.710,0.121,3,12.512,0.097,3,13.619,0.132,3,12.471,0.108,3,13.503,0.134,3,12.400,0.116,3,13.390,0.139,3,12.317,0.121,3,3443115101351015427,0.132840,0.0,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.181347,-91.4,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293850672298870,-0.2656322833028150,0.2562867278604780,200333300,13467978960444
344.0492909,14.8498631,0.0971,0.0881,-0.0475,85.7589832,-39.5623372,351.3270257,19.9256862,696.099,923.680,696.823,922.302,6618101154000291,66181a154-000291,154,66181a,291,13.458,0.041,26.2,1.106,12.491,0.049,22.0,0.708,0.861,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,42.753,00,0000,0000,57361.69426949,0,,0,,17.556,3.413,0.000,46.215,4.781,0.000,835.2900,31.8850,724.7400,32.9240,7.50,7.50,13.555,0.080,2,0.260,12.486,0.095,2,0.326,14.195,0.067,2,13.216,0.101,2,13.814,0.080,2,12.812,0.095,2,13.683,0.090,3,12.676,0.110,3,13.624,0.093,3,12.622,0.126,3,13.562,0.096,3,12.576,0.137,3,13.474,0.098,3,12.527,0.150,3,13.363,0.098,3,12.484,0.164,3,13.256,0.099,3,12.453,0.181,3,3443115101351015427,0.111546,-56.7,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.284867,-105.5,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293851058922840,-0.2656318241226760,0.2562870635807570,200333300,13467978960444
344.0492908,14.8498660,0.0912,0.0850,-0.0293,85.7589852,-39.5623348,351.3270268,19.9256889,338.949,175.895,338.624,176.017,6618901153000263,66189a153-000263,153,66189a,263,13.522,0.038,28.7,0.551,12.414,0.041,26.4,0.658,0.578,1,0,0.00000,0.00000,0000,0000,3,AA,0,10,1.0,27.665,00,0000,0000,57361.95645926,0,,0,,19.347,4.366,0.000,46.019,5.469,0.000,787.4400,27.4540,777.5600,29.4060,7.50,7.50,13.486,0.083,0,0.260,12.415,0.188,2,0.326,14.143,0.081,0,13.204,0.225,0,13.745,0.083,0,12.741,0.188,2,13.593,0.082,0,12.574,0.172,2,13.517,0.082,1,12.505,0.169,3,13.457,0.084,1,12.459,0.171,3,13.382,0.086,3,12.423,0.175,3,13.308,0.088,3,12.410,0.190,3,13.257,0.092,3,12.418,0.221,3,3443115101351015427,0.105872,-61.4,1,13.566,0.026,12.452,0.024,10.054,0.059,7.404,0.121,341054182,0.287495,-107.5,1,,16.933,0.1748,15.805,0.1321,14.983,0.1139,0.9293850929562500,-0.2656318221799610,0.2562871125048150,200333300,13467978960444
