cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010025,12082b117,55579.16508150,9.775,0.029,3.652,8.987,0.027,3.402,,,,,,,19499.0723,516.0720,16046.6426,395.0070,,,,,677.120,214.130,674.669,212.687,,,,,1.0,69,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010026,12086a117,55579.29738580,9.766,0.021,3.532,8.938,0.025,2.475,,,,,,,19665.5332,379.8650,16777.1328,389.7180,,,,,502.923,523.506,502.827,522.820,,,,,0.5,107,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010027,12089a093,55579.36347430,9.689,0.023,3.015,8.856,0.015,1.767,,,,,,,21107.9258,438.0260,18102.0020,244.7280,,,,,941.075,246.399,937.074,243.841,,,,,1.0,101,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010028,12090a117,55579.42969020,9.732,0.030,3.198,8.903,0.025,2.031,,,,,,,20278.0938,566.5470,17322.9512,394.0970,,,,,322.127,852.859,324.522,852.951,,,,,1.0,81,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010001,01030a114,55213.63788210,9.601,0.021,3.666,8.772,0.017,2.423,,,,,,,22887.9414,448.1340,19543.9785,305.7270,,,,,849.318,282.349,846.101,280.149,,,,,1.0,18,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010002,01034a114,55213.77018690,9.611,0.024,3.519,8.793,0.022,2.121,6.080,0.018,1.056,4.171,0.032,2.947,22683.6543,503.0720,19185.6699,382.6590,58595.8359,975.7320,3401.7419,99.7020,651.036,44.931,648.105,43.564,646.621,44.430,325.162,25.114,1.0,1,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010005,01041a090,55213.96870760,9.611,0.025,3.521,8.793,0.020,2.121,6.106,0.014,0.883,4.130,0.028,2.901,22687.0957,531.7910,19186.1016,356.8800,57247.1953,731.4920,3530.2510,89.8010,886.111,138.703,882.070,136.334,882.443,135.645,442.511,71.426,1.0,8,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010032,12101a093,55579.76026010,9.730,0.026,3.183,8.912,0.023,2.118,,,,,,,20316.1230,483.1460,17191.8691,366.8600,,,,,408.249,278.617,407.699,278.361,,,,,1.0,3,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010033,12105a093,55579.89256450,9.719,0.025,3.109,8.930,0.027,2.346,,,,,,,20531.8613,465.4450,16911.3223,419.1510,,,,,224.887,605.818,226.784,606.339,,,,,1.0,-5,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010031,12097a094,55579.62808310,9.736,0.024,3.230,9.015,0.022,4.104,,,,,,,20203.1465,439.5990,15628.4971,310.0480,,,,,579.962,859.807,580.893,858.820,,,,,1.0,20,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010029,12093a093,55579.49577870,9.803,0.024,4.080,8.921,0.020,2.226,,,,,,,19006.6699,428.2290,17050.5371,321.9330,,,,,760.119,544.137,758.543,542.337,,,,,1.0,60,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010030,12094a117,55579.56186720,9.717,0.023,3.100,8.900,0.028,2.000,,,,,,,20563.7207,429.9140,17374.9688,447.9460,,,,,143.588,241.498,144.392,242.431,,,,,1.0,39,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
382009101351037001,0382m091_ac51-037001,37.5230254,-8.9981149,1,0,0000,0,382009110370010034,12109a094,55580.02486890,9.746,0.022,3.318,8.894,0.026,1.942,,,,,,,20020.4902,414.1870,17481.3418,417.3200,,,,,47.253,918.920,51.532,920.190,,,,,1.0,24,0000,1023,0.7833482321043190,0.6015845505060520,-0.1564019688222280,100202322,8946043696261
