417,51821,275 
1718,53850,339 
526,52312,292 
622,52054,557 
1276,53035,459 
1799,53556,27 
942,52703,466 
525,52295,593 
1703,53799,615 
1790,53876,629 
7290,57073,366 
7290,57073,366 
1694,53472,93 
2783,54524,378 
7591,56954,987 
273,51957,191 
8437,57894,980 
4215,55471,310 
872,52339,373 
9586,57787,502 
1803,54152,339 
2119,53792,62 
2119,53792,62 
943,52376,594 
943,52376,594 
1200,52668,347 
2000,53495,305 
4605,55971,91 
1718,53850,468 
1799,53556,597 
527,52342,310 
2589,54174,515 
8539,58021,772 
7615,56977,200 
944,52614,351 
2000,53495,51 
1778,53883,3 
8403,57834,618 
1791,54266,164 
418,51817,282 
1767,53436,348 
2158,54209,239 
516,52017,150 
516,52017,150 
7290,57073,896 
1233,52734,171 
2955,54562,608 
2132,53493,180 
2156,54525,392 
2153,54212,328 
8536,58015,868 
1989,53772,284 
1200,52668,521 
2290,53727,161 
2058,53349,290 
1694,53472,558 
1231,52725,156 
2115,53535,278 
2115,53535,278 
2592,54178,153 
1811,53533,527 
8371,57786,842 
2783,54524,540 
4573,55587,158 
9582,57806,701 
1707,53885,68 
1769,53502,131 
4734,55646,518 
1595,52999,540 
1595,52999,540 
1595,52999,540 
1277,52765,38 
1277,52765,38 
937,52707,601 
942,52703,110 
2751,54243,94 
2153,54212,500 
1714,53521,26 
1714,53521,26 
1427,52996,535 
1716,53827,274 
1716,53827,274 
8402,57843,530 
8402,57843,530 
7402,56810,180 
1616,53169,146 
1233,52734,379 
9159,57666,214 
1225,52760,81 
4877,55707,666 
7339,56722,108 
9576,57864,64 
9583,57809,291 
8536,58015,378 
2743,54259,164 
584,52049,498 
942,52703,546 
942,52703,546 
943,52376,82 
4570,55623,354 
4570,55623,354 
2956,54525,413 
2128,53800,512 
1695,53473,353 
9569,57837,324 
1769,53502,155 
914,52721,421 
1703,53799,457 
2956,54525,518 
2956,54525,518 
1707,53885,242 
1716,53827,291 
1716,53827,291 
2752,54533,277 
4570,55623,118 
1803,54152,452 
1615,53166,598 
1748,53112,565 
7689,57743,768 
9583,57809,442 
590,52057,606 
506,52022,314 
2123,53793,202 
4693,55632,660 
4693,55632,660 
5403,55979,930 
1200,52668,415 
1200,52668,415 
343,51692,409 
1160,52674,86 
2955,54562,566 
1233,52734,68 
1620,53137,330 
1694,53472,265 
4776,55652,131 
2124,53770,219 
2124,53770,219 
2592,54178,593 
1747,53075,634 
937,52707,36 
9572,57837,981 
942,52703,611 
2786,54540,104 
7339,56772,989 
1770,53171,91 
1715,54212,362 
2592,54178,384 
3149,54806,627 
503,51999,126 
942,52703,493 
942,52703,493 
6729,56419,258 
9585,57780,971 
1201,52674,219 
3194,54833,78 
1045,52725,558 
938,52708,210 
2124,53770,124 
943,52376,239 
2597,54231,47 
1770,53171,438 
1628,53474,86 
846,52407,459 
1006,52708,203 
1277,52765,244 
4782,55654,794 
4782,55654,862 
503,51999,62 
1791,54266,347 
1992,53466,578 
2785,54537,498 
2785,54537,498 
591,52022,83 
418,51817,181 
4570,55623,82 
937,52707,229 
1596,52998,615 
7426,56771,652 
8540,58287,358 
2594,54177,24 
938,52708,127 
6005,56090,452 
6005,56090,452 
3149,54806,76 
3331,54977,74 
272,51941,111 
1213,52972,452 
1213,52972,452 
2595,54207,560 
535,51999,327 
2115,53535,433 
6644,56384,560 
297,51959,527 
847,52426,200 
1695,53473,217 
1626,53472,568 
590,52057,61 
5412,55981,176 
2115,53535,638 
2115,53535,638 
1616,53169,186 
3655,55240,436 
1704,53178,492 
419,51879,258 
1426,52993,421 
1223,52781,55 
4013,55629,985 
1616,53169,2 
5407,55926,266 
6320,56453,888 
6320,56453,888 
2369,53733,109 
1833,54561,282 
872,52339,167 
1791,54266,110 
2785,54537,343 
2785,54537,343 
8066,57544,212 
1695,53473,456 
2369,53733,585 
1703,53799,139 
1703,53799,139 
8402,57843,794 
1628,53474,538 
1277,52765,507 
1277,52765,507 
1277,52765,507 
2783,54524,599 
2783,54524,599 
504,52316,29 
1277,52765,560 
9582,57806,275 
1992,53466,570 
9552,57814,141 
1831,54557,532 
4753,55674,59 
6663,56338,218 
6663,56338,218 
1770,53171,109 
287,52023,518 
273,51957,173 
8538,57549,635 
2480,53851,376 
8287,57401,624 
3149,54806,604 
3149,54806,166 
3149,54806,166 
1770,53171,345 
417,51821,260 
1161,52703,296 
1703,53799,321 
8437,57894,76 
8536,58015,512 
622,52054,440 
1049,52751,418 
5401,55949,731 
3313,54999,363 
1614,53120,85 
1199,52703,414 
3194,54833,67 
1213,52972,538 
8540,58287,818 
1771,53498,286 
2119,53792,207 
2115,53535,582 
2115,53535,582 
845,52381,612 
1324,53088,158 
943,52376,469 
9583,57809,150 
9582,57806,14 
521,52326,464 
8066,57544,343 
6754,56414,838 
1715,54212,472 
8863,57724,4 
8863,57724,4 
1985,53431,365 
343,51692,373 
9576,57864,656 
2956,54525,106 
2956,54525,106 
1201,52674,393 
1231,52725,175 
1356,53033,1 
594,52045,182 
2153,54212,84 
2153,54212,84 
1218,52709,254 
938,52708,161 
938,52708,161 
520,52288,160 
1276,53035,599 
1201,52674,53 
1201,52674,53 
942,52703,35 
8539,58021,445 
591,52022,135 
2784,54529,590 
2784,54529,590 
1276,53035,238 
3193,54830,167 
8402,57843,738 
1224,52765,82 
1595,52999,404 
8063,57576,224 
9583,57809,361 
942,52703,520 
942,52703,520 
591,52022,418 
3193,54830,164 
796,52401,500 
796,52401,500 
629,52051,215 
999,52636,154 
7689,57743,332 
943,52376,598 
8539,58021,771 
8063,57576,763 
1766,53468,639 
942,52703,448 
943,52376,339 
938,52708,180 
2884,54526,350 
5437,55973,198 
1719,53876,364 
1719,53876,364 
627,52144,148 
1810,53794,561 
526,52312,360 
8832,57445,506 
620,52375,292 
621,52055,317 
1277,52765,290 
1277,52765,290 
1277,52765,290 
1985,53431,43 
8428,57837,912 
943,52376,135 
287,52023,377 
943,52376,199 
7689,57743,293 
1695,53473,236 
2593,54175,399 
8541,58257,979 
5377,55957,396 
5377,55957,396 
11042,58462,468 
1224,52765,253 
7339,56772,287 
623,52051,112 
1200,52668,290 
8437,57894,964 
1695,53473,454 
1718,53850,396 
1718,53850,396 
2115,53535,507 
2115,53535,507 
2115,53535,507 
8541,58257,994 
8540,58287,76 
831,52294,9 
831,52294,9 
1357,53034,254 
7339,56782,761 
2786,54540,586 
629,52051,628 
4853,55928,290 
629,52051,381 
1201,52674,86 
1767,53436,79 
8541,58257,363 
1233,52734,64 
5403,55979,742 
4755,55660,784 
590,52057,460 
1000,52643,439 
525,52295,107 
525,52295,107 
8060,57894,717 
521,52326,395 
8539,58021,147 
1832,54259,621 
4643,55946,942 
11042,58462,514 
2152,53874,80 
1865,53312,205 
1201,52674,187 
2124,53770,519 
591,52022,363 
2279,53708,383 
2279,53708,383 
2956,54525,591 
2956,54525,591 
2115,53535,74 
1621,53383,471 
8066,57544,420 
9553,57801,214 
2951,54592,386 
7339,56782,215 
7339,56782,215 
938,52708,343 
1703,53799,440 
1803,54152,327 
1225,52760,260 
2149,54509,83 
2917,54556,597 
2127,53859,97 
8536,58015,188 
2598,54232,124 
3149,54806,501 
3149,54806,501 
938,52708,367 
417,51821,204 
4643,55946,864 
4643,55946,864 
1276,53035,464 
1694,53472,486 
1596,52998,527 
1596,52998,527 
1201,52674,146 
753,52233,40 
1200,52668,14 
8539,58021,562 
3388,54947,537 
3388,54947,537 
517,52024,49 
8066,57544,362 
1357,53034,185 
2128,53800,178 
9586,57787,945 
3193,54830,198 
3193,54830,198 
943,52376,180 
8541,58257,996 
534,51997,547 
1695,53473,529 
2131,53819,242 
937,52707,152 
7736,57728,838 
11042,58462,471 
1694,53472,516 
846,52407,318 
591,52022,564 
1277,52765,561 
1277,52765,561 
2783,54524,576 
1277,52765,366 
1000,52643,287 
8540,58287,724 
8833,57779,142 
8833,57779,142 
943,52376,369 
2115,53535,522 
7027,56448,603 
1694,53472,549 
1595,52999,454 
9583,57809,267 
1765,53466,449 
1718,53850,325 
1718,53850,325 
4030,55634,550 
9403,58018,690 
1791,54266,234 
285,51930,521 
2128,53800,489 
505,52317,268 
2785,54537,339 
1616,53169,421 
8831,57448,769 
8831,57448,769 
1800,53884,614 
285,51930,549 
8535,58019,475 
8538,57549,446 
1232,52731,425 
8372,57787,524 
2783,54524,341 
5407,55926,352 
1596,52998,297 
1426,52993,589 
1789,54259,631 
4605,55971,582 
343,51692,408 
343,51692,535 
4055,55359,874 
527,52342,237 
8852,57449,668 
8852,57449,668 
8852,57449,668 
1726,53137,539 
521,52326,454 
6009,56313,338 
6009,56313,338 
9552,57814,407 
1694,53472,187 
2592,54178,229 
1764,53467,597 
5480,56001,983 
5480,56001,983 
9198,57713,273 
343,51692,546 
5403,55979,706 
1199,52703,537 
8541,58257,350 
1618,53116,615 
8833,57779,302 
8833,57779,302 
1769,53502,631 
8536,58015,828 
1695,53473,187 
1324,53088,244 
1324,53088,244 
5462,55978,560 
8854,57450,740 
872,52339,174 
2058,53349,95 
913,52433,389 
1277,52765,27 
1708,53503,205 
3307,54970,396 
1616,53169,586 
1200,52668,42 
3254,54889,636 
847,52426,347 
1232,52731,426 
8297,57416,44 
8297,57416,44 
7616,56902,596 
521,52326,621 
9345,57713,822 
341,51690,563 
1427,52996,471 
943,52376,568 
6030,56097,789 
540,51996,568 
5397,55944,990 
1818,54539,230 
7863,56975,535 
290,51941,123 
589,52055,614 
1800,53884,101 
9582,57806,897 
939,52636,268 
845,52381,383 
343,51692,504 
8372,57787,558 
2131,53819,290 
5337,55987,706 
1620,53137,234 
2153,54212,37 
1804,53886,168 
621,52055,199 
8371,57786,973 
943,52376,225 
943,52376,225 
2153,54212,636 
1716,53827,100 
1716,53827,100 
8863,57724,952 
914,52721,165 
1818,54539,147 
526,52312,304 
8371,57786,835 
8541,58257,20 
1427,52996,382 
11042,58462,728 
11042,58462,728 
2594,54177,296 
7032,56471,727 
1277,52765,102 
1277,52765,102 
8536,58015,962 
2361,53762,219 
9553,57801,289 
343,51692,613 
3833,55290,752 
5402,55927,932 
1277,52765,392 
1277,52765,392 
5414,56014,226 
1789,54259,370 
2120,53852,193 
2120,53852,193 
2119,53792,117 
845,52381,595 
8538,57549,333 
1044,52468,13 
629,52051,340 
9587,57784,527 
8536,58015,896 
583,52055,220 
831,52294,46 
1357,53034,503 
2956,54525,533 
2956,54525,533 
1989,53772,352 
629,52051,179 
1199,52703,616 
1356,53033,201 
845,52381,392 
5485,56063,22 
5485,56063,22 
418,51817,82 
1778,53883,29 
1596,52998,211 
1596,52998,211 
526,52312,59 
4639,55944,455 
4639,55944,455 
8540,58287,848 
2119,53792,241 
1620,53137,599 
1620,53137,599 
812,52352,414 
8540,58287,774 
286,51999,461 
286,51999,461 
1621,53383,512 
1621,53383,312 
1818,54539,109 
1789,54259,629 
1704,53178,16 
2155,53820,432 
2119,53792,463 
5478,56014,30 
1768,53442,462 
1706,53442,631 
2124,53770,462 
1704,53178,211 
1620,53137,345 
1277,52765,611 
584,52049,55 
1201,52674,247 
1619,53084,45 
914,52721,242 
2592,54178,166 
1200,52668,389 
1216,52709,20 
583,52055,452 
296,51984,175 
1802,53885,292 
937,52707,569 
943,52376,465 
1766,53468,545 
5400,56308,114 
8539,58021,204 
8372,57787,542 
521,52326,178 
1717,53883,427 
1717,53883,427 
999,52636,573 
2950,54559,12 
1717,53883,307 
1717,53883,307 
11042,58462,310 
2156,54525,359 
629,52051,28 
1620,53137,127 
9198,57713,280 
3255,54885,164 
5463,56003,448 
11042,58462,382 
7736,57728,289 
629,52051,545 
3331,54977,237 
1765,53466,520 
1045,52725,400 
1368,53084,574 
2786,54540,429 
2786,54540,429 
7339,56799,119 
297,51959,345 
532,51993,543 
943,52376,351 
5337,55987,368 
9582,57806,116 
1717,53883,472 
1717,53883,472 
5409,55957,877 
1599,53089,419 
1200,52668,306 
1217,52672,222 
6197,56191,98 
6197,56191,98 
943,52376,399 
942,52703,557 
2597,54231,431 
2590,54175,4 
943,52376,400 
1800,53884,110 
1703,53799,63 
1703,53799,63 
1767,53436,390 
1767,53436,390 
5456,55980,204 
9583,57809,143 
1277,52765,334 
1277,52765,334 
5337,55987,684 
1817,53851,165 
11042,58462,736 
2783,54524,373 
2783,54524,373 
872,52339,86 
1789,54259,347 
1789,54259,347 
2785,54537,156 
1200,52668,534 
1200,52668,534 
8427,57846,82 
1748,53112,517 
1769,53502,376 
1704,53178,31 
1595,52999,575 
1595,52999,575 
1199,52703,538 
8540,58287,858 
9582,57806,937 
620,52375,632 
505,52317,248 
505,52317,476 
1596,52998,624 
1596,52998,624 
1596,52998,624 
1596,52998,263 
1596,52998,263 
9553,57801,57 
8540,58287,816 
1815,53884,576 
1707,53885,95 
287,52023,597 
287,52023,597 
1325,52762,624 
1837,53494,285 
1619,53084,602 
1277,52765,616 
1277,52765,616 
1277,52765,616 
1201,52674,221 
1276,53035,19 
1614,53120,513 
8063,57576,102 
2609,54476,1 
2150,54510,157 
1716,53827,199 
1716,53827,199 
1703,53799,39 
1703,53799,39 
1596,52998,272 
8863,57724,18 
8863,57724,18 
1276,53035,467 
1276,53035,467 
5345,56010,708 
2124,53770,576 
2784,54529,622 
7030,56448,164 
7284,56683,124 
1811,53533,460 
1044,52468,154 
1804,53886,130 
845,52381,260 
872,52339,291 
1792,54270,175 
1695,53473,377 
286,51999,128 
286,51999,128 
1789,54259,321 
273,51957,563 
913,52433,453 
296,51984,477 
1426,52993,339 
1426,52993,339 
1426,52993,339 
1426,52993,339 
1834,54562,395 
812,52352,529 
812,52352,529 
7734,58133,5 
4753,55674,300 
9582,57806,179 
1426,52993,509 
1620,53137,356 
7736,57728,302 
2158,54209,249 
5414,56014,268 
7339,56772,877 
11042,58462,423 
11042,58462,423 
1596,52998,587 
1596,52998,587 
5374,55947,326 
9585,57780,912 
518,52282,122 
1717,53883,225 
525,52295,4 
1694,53472,402 
5453,56001,182 
913,52433,529 
4643,55946,826 
1232,52731,90 
2150,54510,183 
7427,56751,674 
831,52294,107 
831,52294,107 
8536,58015,712 
1426,52993,558 
1834,54562,156 
8535,58019,648 
1694,53472,267 
1620,53137,563 
9582,57806,523 
9552,57814,322 
6007,56066,978 
6007,56066,978 
9159,57666,9 
343,51692,451 
591,52022,282 
10230,58224,625 
1619,53084,371 
2119,53792,104 
2119,53792,104 
11042,58462,388 
11042,58462,392 
8063,57576,487 
8538,57549,326 
5416,56002,332 
6644,56384,362 
1818,54539,348 
5342,56003,926 
343,51692,322 
4607,56248,954 
9159,57666,6 
5410,56016,62 
7029,56455,967 
7029,56455,967 
6005,56090,362 
287,52023,171 
5766,56248,342 
525,52295,237 
2152,53874,152 
343,51692,509 
331,52368,609 
331,52368,609 
5410,56016,934 
5480,56001,38 
5480,56001,38 
5405,56010,970 
6002,56104,14 
6002,56104,14 
5401,55949,411 
520,52288,423 
273,51957,107 
6663,56338,288 
8540,58287,775 
6717,56397,82 
5406,55955,422 
6004,56066,656 
1695,53473,176 
6663,56338,160 
6663,56338,160 
620,52375,439 
1831,54557,89 
7338,56717,851 
7338,56717,851 
5487,55982,750 
518,52282,181 
1217,52672,71 
1277,52765,45 
335,52000,421 
7689,57743,290 
1768,53442,57 
273,51957,119 
4055,55359,276 
4055,55359,276 
6013,56074,396 
4050,55599,872 
516,52017,117 
516,52017,117 
5416,56002,376 
5413,55976,465 
1595,52999,516 
1595,52999,516 
6004,56066,238 
6005,56090,246 
6005,56090,246 
6005,56090,246 
11042,58462,726 
6020,56087,58 
6202,56266,584 
6202,56266,584 
6663,56338,576 
6008,56093,524 
8539,58021,48 
1277,52765,179 
1277,52765,179 
5407,55926,982 
5312,56001,140 
872,52339,361 
506,52022,306 
272,51941,501 
1984,53433,247 
1214,52731,368 
8372,57787,510 
594,52045,624 
5480,56001,920 
2156,54525,487 
943,52376,145 
1831,54557,37 
938,52708,532 
2956,54525,157 
2124,53770,346 
4563,55617,604 
5315,55978,523 
1766,53468,470 
6191,56248,844 
6007,56066,60 
5342,56003,224 
5402,55927,802 
942,52703,544 
1595,52999,631 
8063,57576,679 
943,52376,13 
5450,55986,32 
1790,53876,25 
1426,52993,238 
2128,53800,316 
9582,57806,978 
1791,54266,94 
1276,53035,116 
1276,53035,116 
7340,56726,491 
3965,55302,912 
5407,55926,872 
583,52055,301 
913,52433,137 
6001,56072,22 
7689,57743,738 
1277,52765,367 
1277,52765,367 
5480,56001,709 
7672,57339,337 
4605,55971,884 
4605,55971,884 
9586,57787,494 
9586,57787,494 
4572,55622,108 
4572,55622,108 
8830,57447,379 
5401,55949,612 
6005,56090,116 
5457,55976,896 
341,51690,490 
341,51690,490 
8535,58019,578 
942,52703,497 
942,52703,497 
8539,58021,858 
8540,58287,344 
1325,52762,406 
6320,56453,676 
1801,54156,602 
6663,56338,918 
6663,56338,918 
8539,58021,282 
942,52703,621 
942,52703,621 
5739,55976,114 
5739,55976,114 
1356,53033,308 
1356,53033,308 
516,52017,208 
516,52017,208 
8540,58287,742 
6662,56364,644 
5414,56014,336 
2152,53874,74 
5849,56033,410 
4605,55971,2 
4605,55971,2 
938,52708,45 
525,52295,132 
525,52295,132 
5483,56017,262 
6005,56090,571 
6005,56090,571 
6005,56090,571 
1803,54152,362 
504,52316,573 
520,52288,597 
5430,56000,100 
5348,55978,432 
5414,56014,356 
1595,52999,524 
5410,56016,18 
6005,56090,474 
6005,56090,474 
913,52433,46 
7736,57728,566 
8539,58021,624 
2154,54539,259 
271,51883,603 
7733,58103,24 
5485,56063,766 
5485,56063,766 
5317,56000,722 
8063,57576,245 
5412,55981,980 
7739,57673,462 
8831,57448,188 
583,52055,349 
8831,57448,110 
6007,56066,653 
2010,53495,506 
2000,53495,76 
9586,57787,599 
5456,55980,68 
4775,55708,682 
1596,52998,414 
1596,52998,414 
1596,52998,414 
4643,55946,238 
3792,55212,914 
4055,55359,894 
5406,55955,931 
6662,56364,350 
4775,55708,574 
1200,52668,55 
1200,52668,55 
1277,52765,530 
1277,52765,530 
1277,52765,530 
4567,55589,988 
3193,54830,218 
3193,54830,218 
4767,55946,960 
4767,55946,960 
9199,57684,140 
5412,55981,236 
4053,55591,288 
4053,55591,288 
3833,55290,390 
6001,56072,742 
6001,56072,742 
6001,56072,742 
8298,57390,493 
4605,55971,328 
4862,55685,162 
4767,55946,860 
9553,57801,5 
6005,56090,136 
5739,55976,180 
5345,56010,674 
5345,56010,674 
5453,56001,850 
4570,55623,84 
4570,55623,84 
4573,55587,718 
4573,55587,718 
4746,55632,26 
4746,55632,26 
5401,55949,402 
4734,55646,623 
4572,55622,44 
6004,56066,540 
6004,56066,540 
3847,55588,376 
4694,55649,80 
4694,55649,80 
4760,55656,88 
4030,55634,548 
5410,56016,903 
1706,53442,387 
3832,55289,630 
3778,55213,164 
6192,56269,178 
6797,56426,22 
9576,57864,970 
4637,55616,556 
4637,55616,556 
4570,55623,342 
4570,55623,342 
4570,55623,342 
4775,55708,810 
5392,56010,942 
4754,55649,730 
4572,55622,274 
4572,55622,274 
4572,55622,274 
3832,55289,678 
6019,56074,222 
3967,55704,231 
343,51692,421 
6030,56097,16 
6013,56074,766 
4754,55649,648 
5401,55949,678 
339,51692,502 
1356,53033,231 
4566,55630,390 
4848,55955,788 
4848,55955,788 
913,52433,249 
4013,55629,990 
938,52708,116 
938,52708,116 
4041,55361,678 
8852,57449,152 
8852,57449,152 
4693,55632,78 
4693,55632,78 
3969,55307,854 
4878,55710,396 
1818,54539,58 
6008,56093,594 
6008,56093,594 
5481,55983,560 
5481,55983,560 
6001,56072,90 
8405,57835,374 
4761,55633,404 
4011,55635,718 
4753,55674,818 
4055,55359,824 
998,52750,3 
4693,55632,372 
5409,55957,500 
8402,57843,424 
4055,55359,932 
5404,56013,594 
5448,56013,691 
4694,55649,130 
4694,55649,130 
4030,55634,604 
5451,56010,9 
4055,55359,998 
4852,55689,132 
5448,56013,778 
7284,56683,668 
6019,56074,188 
4702,55618,192 
1233,52734,611 
4572,55622,280 
4572,55622,280 
5398,56011,334 
5453,56001,966 
4755,55660,886 
1802,53885,361 
6197,56191,580 
6723,56428,562 
5896,56047,692 
5452,55957,824 
8066,57544,260 
8066,57544,260 
3969,55307,668 
9585,57780,124 
2022,53827,333 
4575,55590,836 
4575,55590,836 
5885,56036,384 
4754,55649,754 
5416,56002,721 
4044,55359,376 
4572,55622,376 
4748,55631,726 
4775,55708,962 
5483,56017,444 
5483,56017,444 
5852,56034,244 
4776,55652,332 
4748,55631,96 
4748,55631,96 
4050,55599,720 
4570,55623,76 
5403,55979,698 
5410,56016,694 
4572,55622,48 
6661,56366,102 
9585,57780,844 
8062,58251,483 
3844,55321,348 
8538,57549,500 
4781,55653,198 
5410,56016,94 
4050,55599,730 
5478,56014,135 
5478,56014,135 
5884,56046,988 
4566,55630,412 
4566,55630,412 
8833,57779,990 
8833,57779,990 
8535,58019,434 
8854,57450,390 
8854,57450,390 
5377,55957,72 
3193,54830,518 
5403,55979,710 
5403,55979,710 
343,51692,198 
1984,53433,198 
5433,55981,870 
5433,55981,870 
8538,57549,441 
4567,55589,366 
5451,56010,238 
5451,56010,238 
7031,56449,663 
2000,53495,351 
3172,54863,242 
300,51943,213 
5485,56063,794 
5485,56063,794 
7340,56837,981 
2457,54180,473 
332,52367,323 
2784,54529,10 
2784,54529,10 
592,52025,376 
2520,54584,249 
1820,54208,13 
1810,53794,516 
9585,57780,848 
3193,54830,363 
8823,57446,398 
8823,57446,398 
1232,52731,38 
6010,56097,18 
6005,56090,982 
4781,55653,506 
5392,56010,62 
4006,55328,146 
8287,57401,804 
2593,54175,231 
5337,55987,295 
1694,53472,436 
2132,53493,41 
2148,54526,177 
2591,54140,91 
2784,54529,361 
4834,55685,319 
5483,56017,15 
6001,56072,779 
8852,57449,221 
8852,57449,221 
8852,57449,221 
