58216.1470486,16.7628059,0.0162863974
58303.4816435,16.9390869,0.0172122326
58312.44875,16.9764671,0.0174279585
58315.4878241,16.8909035,0.0169445612
58319.477963,16.9481659,0.0172639694
58322.4933565,16.9851036,0.017478833
58325.4792477,16.9063606,0.0170291774
58334.4487847,16.8125744,0.0165332258
58337.4897454,16.9550858,0.0173036847
58343.4927894,16.7578468,0.0162623972
58346.4484259,16.8880844,0.0169292502
58349.4834606,16.9784985,0.0174398888
58352.4847454,16.7303658,0.0161313005
58355.4839583,16.8332939,0.016639255
58356.363912,16.7574921,0.0162606798
58357.3873264,16.819416,0.0165680181
58358.4492477,17.0031433,0.0175863672
58361.4912269,16.8016243,0.0164779723
58364.4869907,16.7966805,0.0164532047
58367.3844792,16.9516373,0.0172838606
58370.485,16.8828354,0.0169008523
58373.4717593,16.9734383,0.0174102094
58376.430706,16.9622498,0.0173450634
58379.4289699,16.9822216,0.0174618121
58382.5096065,16.8524399,0.0167389829
58383.369919,16.9361076,0.0171953477
58385.5050694,16.9748497,0.017418474
58386.3235301,16.7703133,0.016322935
58388.4887037,17.0035286,0.0175886843
58397.4266898,16.9692039,0.0173854753
58422.3386921,16.9922619,0.0175212976
58423.3375694,16.945137,0.0172466617
58424.2965046,16.9391613,0.0172126591
58425.2884838,16.9330978,0.0171783324
58425.3234722,16.9831352,0.0174672045
58428.2820718,17.0008564,0.0175726358
58431.2796181,16.9738274,0.0174124911
58434.3417014,16.9759369,0.0174248479
58437.3449421,16.9047756,0.0170204509
58443.3615856,16.9733696,0.0174098108
58447.4060995,16.7717285,0.0163298473
58450.3718056,16.9852753,0.0174798481
58455.2647917,16.9629078,0.0173488762
58455.2935069,16.7697716,0.0163202863
58457.2241782,16.9200535,0.017105123
58465.4760532,16.935936,0.0171943754
58468.2814815,16.9365978,0.0171981212
58471.1834722,16.995203,0.0175388213
58471.2344907,17.0019684,0.0175793078
58472.2856597,16.9436646,0.0172382649
58474.3185069,16.7387123,0.0161707792
58476.3243171,17.0106163,0.017631419
58480.3258681,16.8164444,0.0165528785
58486.1353588,16.9918976,0.0175191276
58490.1738426,16.8739357,0.016853001
58493.2569792,16.9582653,0.0173220132
58503.2626968,16.9211044,0.0171109866
58506.2340972,16.9427032,0.0172327943
58514.1383102,16.9754353,0.017421905
58523.2035301,16.7636375,0.0162904337
58526.1796528,16.9285526,0.0171527229
58534.2019097,16.9753132,0.0174211897
58547.1367708,16.8309059,0.016626928
58559.1816319,16.8707752,0.0168360993
58573.138206,17.0252495,0.0177205224
58582.1774769,16.7839928,0.0163901374
58586.1426505,16.9736748,0.0174115971
58681.4515278,16.9540291,0.0172976088
58684.4653704,16.7751293,0.0163465012
58690.432419,16.8871117,0.0169239789
58693.4916551,16.9800911,0.0174492598
58696.4887269,16.9746513,0.0174173154
58699.4922454,16.7340355,0.0161486249
58704.4643634,16.8618355,0.0167885516
58707.4898843,16.928484,0.0171523429
58712.4496991,17.0184956,0.0176792517
58715.4524421,16.7731972,0.0163370315
58718.4863542,16.9793739,0.0174450353
58724.4915972,16.9627914,0.0173482001
58727.5036806,16.9735622,0.017410934
58732.4931597,16.8653946,0.0168074407
58735.4984259,16.9344082,0.0171857327
58738.5104861,16.8790321,0.0168803614
58741.4536458,16.9377365,0.0172045734
58744.4511921,16.9449978,0.0172458719
58747.4698843,16.965498,0.0173639059
58750.471412,16.9737892,0.0174122676
58759.3819329,16.9638023,0.0173540618
