cntr_mf,source_id_mf,ra,dec,nb,na,cc_flags,cat,cntr,frame_id,mjd,w1mpro_ep,w1sigmpro_ep,w1rchi2_ep,w2mpro_ep,w2sigmpro_ep,w2rchi2_ep,w3mpro_ep,w3sigmpro_ep,w3rchi2_ep,w4mpro_ep,w4sigmpro_ep,w4rchi2_ep,w1flux_ep,w1sigflux_ep,w2flux_ep,w2sigflux_ep,w3flux_ep,w3sigflux_ep,w4flux_ep,w4sigflux_ep,w1x_ep,w1y_ep,w2x_ep,w2y_ep,w3x_ep,w3y_ep,w4x_ep,w4y_ep,qi_fact,saa_sep,moon_masked,load_id,x,y,z,spt_ind,htm20
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420008,01529a091,55230.11358890,10.429,0.022,59.2,10.062,0.026,35,5.924,0.014,52.2,3.965,0.029,11.2,1.068e+04,214.1,5962,143.2,6.77e+04,873.6,4112,109.8,579.525,270.465,577.948,269.447,577.263,269.462,289.406,136.674,1.0,54,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420009,01533a090,55230.24589320,10.347,0.024,58.8,10.201,0.022,35.6,5.923,0.014,52.2,3.937,0.026,11.1,1.152e+04,254.3,5245,106.7,6.773e+04,889.6,4218,100.6,410.487,41.239,408.952,40.944,406.068,42.906,205.031,23.369,1.0,95,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420006,01525a091,55229.98128450,10.357,0.022,58.8,10.089,0.021,34.9,5.867,0.016,51.8,3.947,0.028,11.1,1.141e+04,232.3,5811,114.7,7.132e+04,1042,4182,109.1,753.819,502.176,752.144,500.394,753.750,498.441,376.460,251.216,1.0,15,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420005,01522a115,55229.91506880,10.297,0.023,59.1,10.126,0.022,34.9,5.893,0.015,51.9,3.938,0.027,11.1,1.206e+04,259,5619,114.1,6.964e+04,951.4,4217,102.9,319.173,155.233,318.648,155.372,315.849,157.132,159.404,79.764,1.0,1,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420021,07273b188,55420.15122350,10.587,0.044,62.3,10.236,0.023,36.2,,,,,,,9232,373.8,5076,106,,,,,946.988,99.824,942.415,97.206,,,,,0.5,23,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420020,07272a164,55420.08513520,10.326,0.023,58.9,10.060,0.023,35,,,,,,,1.174e+04,246.9,5969,127.3,,,,,328.923,536.435,329.996,536.510,,,,,1.0,35,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420019,07269b189,55420.01904690,10.262,0.024,59.6,10.087,0.026,34.9,,,,,,,1.245e+04,278.7,5823,141.5,,,,,770.305,966.917,770.644,965.174,,,,,1.0,54,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420018,07269b188,55420.01891960,10.424,0.028,59.2,10.105,0.027,34.8,,,,,,,1.073e+04,278.7,5727,141.1,,,,,771.313,52.576,767.703,50.692,,,,,1.0,54,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420017,07268a163,55419.95283130,10.323,0.024,58.9,10.149,0.022,35,,,,,,,1.177e+04,258.1,5501,112.1,,,,,165.897,468.530,167.644,469.333,,,,,1.0,75,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420016,07265b189,55419.88674290,10.299,0.022,59.1,10.152,0.021,35,,,,,,,1.204e+04,246.9,5486,103.8,,,,,603.570,897.524,604.563,896.445,,,,,1.0,96,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420015,07261b189,55419.75443900,10.347,0.024,58.8,10.098,0.020,34.8,,,,,,,1.151e+04,258.2,5763,107.1,,,,,437.146,820.484,438.780,820.078,,,,,1.0,102,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420014,07257b188,55419.62213510,10.375,0.023,58.9,10.061,0.025,35,,,,,,,1.122e+04,239.1,5964,139.9,,,,,268.309,748.837,270.635,749.142,,,,,1.0,60,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420013,07253b188,55419.48983120,10.344,0.024,58.8,10.114,0.029,34.9,,,,,,,1.154e+04,250.1,5680,152.6,,,,,104.109,692.000,107.156,693.031,,,,,1.0,21,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420004,01521a091,55229.84898020,10.323,0.027,58.9,10.017,0.024,35.5,5.857,0.017,51.9,3.867,0.032,11.2,1.177e+04,295.2,6213,138.7,7.196e+04,1141,4500,131.8,928.713,733.359,927.027,730.844,930.979,726.951,463.917,365.541,1.0,-2,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420003,01518a115,55229.78276440,10.402,0.024,59,10.091,0.022,34.8,5.868,0.020,51.8,3.795,0.035,11.9,1.095e+04,244.8,5802,119,7.128e+04,1283,4807,155.4,491.781,374.104,491.162,373.476,490.524,373.358,245.567,187.949,1.0,3,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420002,01514a115,55229.65046010,10.385,0.024,58.9,10.058,0.022,35,5.844,0.016,52.1,3.961,0.024,11.2,1.111e+04,248.4,5979,120.8,7.287e+04,1054,4127,89.65,663.279,583.473,662.512,582.089,664.024,580.159,331.233,291.453,1.0,19,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420001,01510b115,55229.51815580,10.391,0.026,58.9,10.023,0.023,35.4,5.814,0.015,52.7,3.941,0.028,11.1,1.106e+04,260.4,6177,131.6,7.491e+04,1042,4205,109.4,837.173,816.940,836.431,814.840,840.283,810.982,418.183,406.913,1.0,54,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420024,07288a164,55420.61435700,10.451,0.024,59.5,10.032,0.027,35.2,,,,,,,1.046e+04,228.6,6128,154.8,,,,,986.202,1004.477,985.504,1001.852,,,,,1.0,57,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420023,07284a164,55420.48204710,10.328,0.021,58.9,10.021,0.029,35.4,,,,,,,1.171e+04,225.6,6191,163.1,,,,,825.673,726.769,824.577,724.710,,,,,1.0,20,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420022,07280a164,55420.34974310,10.365,0.023,58.8,10.121,0.023,34.9,,,,,,,1.132e+04,244.8,5646,118,,,,,660.806,674.498,660.472,673.134,,,,,1.0,2,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420012,01541a091,55230.51062910,10.344,0.019,58.8,10.064,0.020,35,5.898,0.014,51.9,3.706,0.040,13.7,1.154e+04,201.9,5946,109.6,6.928e+04,903.7,5218,194.6,58.219,508.257,60.708,509.551,58.270,510.644,29.022,254.342,1.0,57,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420011,01537a091,55230.37832480,10.360,0.024,58.8,10.039,0.024,35.2,5.852,0.016,52,3.926,0.029,11.1,1.137e+04,250.3,6090,134,7.234e+04,1049,4262,115.2,233.855,740.619,236.314,741.082,236.137,740.364,116.696,369.239,1.0,99,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420010,01533a092,55230.24602050,10.203,0.025,60.9,10.057,0.025,35,5.889,0.016,51.9,3.877,0.040,11.1,1.315e+04,299.3,5987,139.7,6.99e+04,1017,4460,166,406.582,956.204,408.961,955.949,410.975,953.491,202.985,475.884,1.0,96,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
531006101351062642,0531m061_ac51-062642,52.5553257,-5.5433227,1,0,0000,1,531006110626420007,01526a115,55230.04750040,10.303,0.023,59.1,10.141,0.021,35,5.849,0.016,52,3.818,0.038,11.6,1.199e+04,256.6,5542,104.8,7.252e+04,1091,4706,164.5,138.387,839.731,141.825,840.593,141.576,839.885,68.977,418.271,1.0,33,0000,1023,0.6051517470753870,0.7902278901414020,-0.0965983677619630,102103023,9428215235417
